,q1_freq,q2_freq,q1_hash,q2_hash
69615,4,1,18886,50038
69616,4,1,29738,50039
69617,8,3,3403,30145
69618,2,8,18116,12827
69619,4,4,23107,41562
69620,2,4,10516,18048
69621,3,5,29014,43701
69622,4,1,31552,50040
69623,16,15,9242,20840
69624,11,13,11545,11216
69625,7,3,1170,39680
69626,5,2,20085,50041
69627,5,12,1182,18823
69628,1,6,31553,35661
69629,1,7,31554,14482
69630,17,15,4484,13397
69631,31,29,1463,8872
69632,2,6,31555,8550
69633,5,1,7468,50042
69634,17,23,224,11432
69635,4,10,31556,20210
69636,21,21,7153,19902
69637,5,5,19720,43629
69638,10,9,6406,29009
69639,1,4,31557,46794
69640,19,19,21109,8632
69641,4,7,6865,17462
69642,9,8,2751,40152
69643,6,1,31558,50043
69644,6,1,23540,50044
69645,27,34,2316,34680
69646,7,1,10368,50045
69647,25,38,2787,23857
69648,14,15,14694,34230
69649,4,6,14348,12221
69650,4,4,18575,41953
69651,4,1,13195,50046
69652,7,5,6777,47830
69653,18,16,3667,16342
69654,5,7,31559,9672
69655,1,11,31560,4229
69656,6,4,11499,7713
69657,2,5,31561,20461
69658,1,10,31562,12017
69659,1,4,31563,18408
69660,5,1,12414,50047
69661,13,9,27153,14307
69662,6,1,6642,50048
69663,5,5,31094,30486
69664,6,4,13890,9843
69665,5,7,31564,24642
69666,21,18,750,1928
69667,6,1,542,50049
69668,2,4,31565,42941
69669,1,10,31566,2720
69670,4,1,2276,50050
69671,15,17,1268,930
69672,19,11,615,13107
69673,16,23,9162,7131
69674,36,26,5925,4209
69675,1,7,31567,18748
69676,3,8,26913,34614
69677,5,5,12274,33595
69678,4,1,31568,50051
69679,5,5,27483,20346
69680,5,4,12045,3647
69681,4,6,12085,27811
69682,9,1,24988,50052
69683,2,5,12339,43947
69684,1,4,31569,43194
69685,8,6,12886,7174
69686,10,11,6278,17249
69687,5,1,9622,50053
69688,6,4,30166,3428
69689,6,3,10714,37826
69690,5,5,31283,28137
69691,32,47,2198,7361
69692,36,23,463,22690
69693,33,23,3477,8967
69694,4,1,3545,50054
69695,4,5,22621,29297
69696,38,37,1482,3542
69697,1,7,31570,16730
69698,6,5,828,34130
69699,5,6,16661,19608
69700,5,3,8571,28982
69701,4,1,8939,50055
69702,6,1,31571,50056
69703,4,4,31572,17708
69704,1,4,31573,21830
69705,4,7,12012,11417
69706,5,1,12455,50057
69707,1,8,31574,27290
69708,18,21,7591,18287
69709,5,1,2858,50058
69710,15,21,3628,2357
69711,4,1,6746,50059
69712,6,16,12748,8420
69713,17,1,4371,50060
69714,1,9,31575,7409
69715,11,4,23002,29223
69716,7,4,7305,41268
69717,11,7,13747,44158
69718,4,4,31576,49842
69719,13,13,19521,10908
69720,7,6,7300,7038
69721,5,1,14917,50061
69722,4,12,31577,27700
69723,2,14,31578,6092
69724,17,21,4642,17032
69725,1,5,31579,30634
69726,32,24,4842,26021
69727,4,7,25461,17809
69728,38,19,6744,8656
69729,21,21,13184,14111
69730,17,17,4642,15538
69731,9,10,5967,5568
69732,1,7,31580,25445
69733,6,7,19168,12702
69734,7,1,2225,50062
69735,11,43,17577,1857
69736,9,9,13478,219
69737,16,16,3756,35608
69738,2,8,31581,11227
69739,1,7,31582,1540
69740,1,9,31583,15157
69741,27,28,20411,8510
69742,4,1,31584,50063
69743,10,1,17357,50064
69744,77,1,18889,50065
69745,12,5,10953,19349
69746,16,22,9530,4046
69747,5,3,9601,39275
69748,10,9,3426,6354
69749,1,5,31585,13793
69750,8,2,10961,32325
69751,41,41,5130,5223
69752,24,28,10836,136
69753,15,20,3271,13492
69754,4,1,7871,50066
69755,2,4,29814,41702
69756,1,4,31586,41792
69757,1,4,31587,45631
69758,4,2,6889,50067
69759,1,4,31588,42766
69760,7,2,31126,47597
69761,6,5,5385,29331
69762,1,5,31589,21013
69763,5,5,20340,17513
69764,6,6,18284,22602
69765,8,10,256,12552
69766,5,6,7873,40309
69767,1,11,31590,34751
69768,5,5,19946,5927
69769,38,26,1051,14628
69770,20,15,5727,5648
69771,11,10,1461,28827
69772,1,5,31591,13074
69773,6,1,23915,50068
69774,1,4,31592,30733
69775,5,6,31593,17681
69776,24,11,1271,35203
69777,9,12,7211,20115
69778,47,43,1219,7470
69779,14,18,8260,10946
69780,23,20,1432,1415
69781,7,7,2358,17346
69782,15,10,5915,30444
69783,9,1,9369,50069
69784,8,6,10145,26626
69785,8,4,3142,12994
69786,6,5,31594,41873
69787,1,5,31595,29889
69788,7,1,7840,50070
69789,8,5,1986,41642
69790,14,1,1721,50071
69791,2,4,28120,42641
69792,49,14,1888,11932
69793,4,9,19651,9211
69794,4,1,9640,50072
69795,7,2,10554,28805
69796,5,6,18093,1988
69797,5,5,3895,41303
69798,11,11,11811,22667
69799,36,20,463,3562
69800,18,10,16955,30799
69801,8,9,31596,5041
69802,5,1,14650,50073
69803,13,13,4901,35652
69804,42,41,898,2978
69805,6,2,31597,49061
69806,7,5,16293,14215
69807,12,25,8109,34005
69808,9,10,5164,19848
69809,1,6,31598,21973
69810,9,1,10021,50074
69811,44,41,3048,9378
69812,4,32,7144,11845
69813,4,1,23297,50075
69814,9,9,24138,4689
69815,1,8,31599,37451
69816,12,12,6019,2080
69817,8,6,10857,41546
69818,5,1,31600,50076
69819,8,5,27792,41414
69820,1,4,31601,36245
69821,4,1,612,50077
69822,3,11,3767,34259
69823,4,1,1711,50078
69824,36,34,953,29690
69825,5,1,14108,50079
69826,1,6,31602,40052
69827,5,15,20791,35231
69828,9,11,34,14385
69829,31,34,3995,9787
69830,1,4,31603,19620
69831,4,1,25191,50080
69832,49,30,5939,3089
69833,9,13,2265,15088
69834,10,1,27857,50081
69835,27,27,3694,2316
69836,5,5,4447,15245
69837,4,4,21999,15279
69838,14,1,8097,50082
69839,2,12,29495,19462
69840,4,6,29306,24395
69841,19,19,2976,4084
69842,5,1,10467,50083
69843,6,9,1605,4968
69844,10,7,5044,41524
69845,20,31,2703,3126
69846,27,30,9693,23509
69847,8,8,16445,8734
69848,4,6,8067,35811
69849,12,11,11618,32943
69850,4,1,15818,50084
69851,9,10,2726,3511
69852,21,24,10280,1271
69853,14,12,311,11367
69854,13,13,19521,1706
69855,25,23,374,4497
69856,5,5,16237,40369
69857,26,23,8934,29768
69858,6,1,10332,50085
69859,18,38,9797,1494
69860,5,5,2776,11488
69861,1,5,31604,38754
69862,42,40,1712,8786
69863,1,4,31605,32288
69864,14,105,1914,34969
69865,3,7,12909,11634
69866,7,8,27505,14317
69867,1,4,31606,17376
69868,15,15,16742,9364
69869,26,26,2389,10216
69870,15,29,21333,35730
69871,15,15,7043,7256
69872,7,13,25150,2824
69873,5,1,30342,50086
69874,4,4,13978,35617
69875,4,1,31607,50087
69876,1,10,31608,31688
69877,14,2,7417,9446
69878,7,6,8309,36933
69879,12,19,2420,196
69880,12,13,3825,32885
69881,17,4,7258,26850
69882,16,17,7581,40842
69883,4,2,13133,36832
69884,24,33,2382,11852
69885,1,10,31609,6221
69886,2,5,31610,29940
69887,17,9,25794,25116
69888,1,4,31611,34759
69889,4,10,31479,21538
69890,7,6,2358,37613
69891,8,1,287,50088
69892,12,9,20866,24900
69893,26,26,1109,868
69894,26,28,3362,14057
69895,5,6,18602,10548
69896,1,17,31612,32948
69897,7,1,25301,50089
69898,4,8,6984,14320
69899,5,5,19893,46425
69900,1,8,31613,11918
69901,1,15,31614,10406
69902,5,4,14893,44468
69903,19,19,2795,19082
69904,11,12,18253,12357
69905,4,1,9839,50090
69906,12,14,14026,6833
69907,5,5,19995,16496
69908,20,19,5678,277
69909,14,15,12713,40581
69910,4,4,10604,8080
69911,11,8,1636,3329
69912,5,6,2752,22381
69913,1,24,31615,30885
69914,4,4,11394,19063
69915,10,10,2143,42152
69916,23,23,9686,4612
69917,1,7,31616,40685
69918,9,7,1285,10348
69919,6,4,15971,50091
69920,11,1,4506,50092
69921,1,8,31617,31341
69922,9,9,3662,12226
69923,4,2,31618,40411
69924,18,19,2982,34953
69925,4,1,5140,50093
69926,17,12,11242,7199
69927,10,1,23282,50094
69928,4,1,13573,50095
69929,7,8,4625,34368
69930,5,1,31619,50096
69931,1,28,31620,30742
69932,7,6,10960,31957
69933,4,9,24991,23037
69934,8,1,8221,50097
69935,4,3,6968,33380
69936,4,1,20529,50098
69937,4,1,3883,50099
69938,1,6,31621,20941
69939,2,6,31622,39671
69940,3,5,8670,21766
69941,1,9,31623,10021
69942,10,9,7532,34653
69943,2,15,31624,27508
69944,1,4,31625,29084
69945,18,19,9818,37927
69946,26,16,6471,907
69947,11,13,6074,16792
69948,5,5,10161,34564
69949,11,7,14514,38089
69950,7,10,7736,4025
69951,10,1,8498,50100
69952,42,45,4252,621
69953,1,20,31626,11369
69954,1,10,31627,2832
69955,14,7,18561,41804
69956,2,7,31628,35507
69957,4,10,1660,12408
69958,1,5,31629,35155
69959,1,9,31630,7526
69960,1,6,31631,16301
69961,12,16,3568,37333
69962,4,1,21853,50101
69963,16,31,31632,31989
69964,1,10,31633,1111
69965,8,1,9844,50102
69966,9,1,16768,50103
69967,8,8,11798,30699
69968,7,6,11102,44937
69969,1,26,31634,9993
69970,5,6,20271,36935
69971,4,1,17073,50104
69972,18,19,5076,8632
69973,8,13,6974,5710
69974,1,15,31635,18126
69975,1,10,31636,23514
69976,4,1,24265,50105
69977,1,18,31637,13052
69978,1,4,31638,24101
69979,1,18,31639,8507
69980,16,24,7579,2952
69981,22,1,10650,50106
69982,6,1,109,50107
69983,1,12,31640,10953
69984,21,21,12593,6298
69985,1,5,31641,15149
69986,20,29,2446,4386
69987,4,2,5424,50108
69988,1,4,31642,46557
69989,13,7,20049,5518
69990,1,33,31643,9803
69991,34,47,3648,4199
69992,1,8,31644,10108
69993,20,20,14989,2038
69994,5,6,31645,39671
69995,15,17,9569,18589
69996,2,8,138,10108
69997,4,2,15739,50109
69998,1,4,31646,43028
69999,50,21,5644,7044
70000,10,9,5400,23671
70001,5,1,20668,50110
70002,4,6,9250,30855
70003,6,5,15966,39373
70004,15,14,4312,3185
70005,7,8,2295,16382
70006,10,1,14460,50111
70007,1,6,31647,41639
70008,1,105,31648,34969
70009,27,40,418,909
70010,1,16,31649,39256
70011,10,11,3176,6649
70012,4,2,11755,21050
70013,1,8,31650,11075
70014,4,4,23416,26158
70015,5,3,23794,6049
70016,2,5,31651,13750
70017,7,7,9847,40197
70018,1,7,31652,16030
70019,5,8,6941,5407
70020,1,4,31653,37982
70021,2,5,31654,25074
70022,29,30,191,19335
70023,11,13,7687,20462
70024,1,8,31655,41060
70025,1,12,31656,2340
70026,11,13,25083,6343
70027,5,1,14683,50112
70028,1,6,31657,13480
70029,9,9,1567,28800
70030,7,11,4244,21006
70031,4,2,13758,30547
70032,7,7,31658,36662
70033,17,15,12192,16742
70034,23,16,14197,9482
70035,13,10,7138,13022
70036,3,6,31659,50113
70037,17,2,16162,50114
70038,1,4,31660,6056
70039,8,9,4719,37545
70040,43,41,4897,1553
70041,10,1,6388,50115
70042,5,9,10027,30778
70043,10,5,5875,38903
70044,9,12,4465,19580
70045,4,4,12318,41799
70046,7,10,31661,16036
70047,7,7,3115,23555
70048,19,20,576,34239
70049,5,10,6045,21453
70050,16,8,9356,13270
70051,5,19,18147,615
70052,1,4,31662,42808
70053,1,6,31663,6595
70054,1,6,31664,33339
70055,4,7,31665,42257
70056,34,25,1175,177
70057,17,12,8046,15102
70058,2,14,3573,22495
70059,10,4,31450,35567
70060,12,10,2420,2380
70061,9,7,1844,5778
70062,5,6,16630,21041
70063,14,16,5035,5864
70064,32,33,5724,16979
70065,4,4,31556,31489
70066,15,17,536,8007
70067,1,7,31666,39533
70068,17,7,25473,41023
70069,1,4,31667,29419
70070,11,15,12317,6802
70071,4,1,14881,50116
70072,11,1,15517,50117
70073,16,15,10109,18960
70074,1,11,31668,7622
70075,1,8,31669,15982
70076,1,4,31670,42361
70077,1,5,31671,41262
70078,8,7,1462,2163
70079,1,13,31672,12945
70080,1,10,31673,28761
70081,27,26,2641,6296
70082,6,1,971,50118
70083,14,13,7647,13179
70084,3,6,31674,46657
70085,6,3,31675,41901
70086,5,7,14537,16530
70087,10,6,1786,49553
70088,5,4,522,5749
70089,2,5,31676,35693
70090,5,4,29996,14233
70091,16,16,9162,34670
70092,43,15,917,9496
70093,10,1,2720,50119
70094,20,23,3562,5372
70095,2,8,31677,14930
70096,1,6,31678,40052
70097,4,10,31679,13923
70098,2,5,31680,9152
70099,4,2,23068,39420
70100,11,11,4540,22954
70101,6,5,21377,30645
70102,6,1,23106,50120
70103,7,7,4543,22343
70104,5,1,5411,50121
70105,17,13,1293,35652
70106,6,5,25837,19052
70107,1,4,31681,35809
70108,2,5,31682,38707
70109,4,1,4571,50122
70110,6,8,3067,14446
70111,6,4,16497,27262
70112,9,10,13551,2052
70113,6,75,24395,5455
70114,4,1,15203,50123
70115,8,2,17982,4648
70116,20,20,12336,15685
70117,17,16,10470,35199
70118,1,4,31683,2460
70119,4,1,24135,50124
70120,1,4,31684,43194
70121,16,11,9053,3111
70122,1,26,31685,3846
70123,4,4,7751,36031
70124,23,11,12380,12607
70125,5,6,31686,29145
70126,4,1,23038,50125
70127,13,11,2563,8439
70128,8,8,21316,37144
70129,27,27,8098,11357
70130,1,5,31687,14059
70131,10,5,31688,15430
70132,10,18,17127,2278
70133,5,2,2450,38948
70134,3,4,31689,41183
70135,4,4,20020,11611
70136,49,12,1888,1056
70137,7,5,7641,7459
70138,13,11,5059,11457
70139,24,18,5180,11330
70140,1,4,31690,14958
70141,4,1,27863,50126
70142,12,27,21261,16073
70143,4,4,20805,27386
70144,7,11,31691,22667
70145,16,8,4577,12007
70146,24,23,2801,29768
70147,24,10,17269,33195
70148,7,13,11203,26473
70149,4,6,20675,6925
70150,6,5,526,17594
70151,2,6,46,8550
70152,2,6,31692,34623
70153,26,19,3299,16029
70154,21,18,15089,10946
70155,4,2,532,30298
70156,12,10,8346,4146
70157,3,5,16414,29140
70158,1,4,31693,14264
70159,4,1,14379,50127
70160,4,1,12122,50128
70161,10,8,13273,28229
70162,19,20,2114,15777
70163,4,16,6412,7656
70164,14,9,9658,21534
70165,7,7,4987,22343
70166,5,4,31694,35011
70167,8,9,10881,15623
70168,19,20,12831,3308
70169,9,2,3735,9090
70170,16,8,22783,24114
70171,5,5,30316,2416
70172,5,1,11575,50129
70173,8,1,31695,50130
70174,31,8,2778,37865
70175,7,7,15447,9672
70176,9,9,17067,16543
70177,1,19,31696,3168
70178,18,6,3723,44478
70179,1,7,31697,4271
70180,5,4,20567,7630
70181,12,3,517,40390
70182,1,9,31698,17673
70183,5,1,18510,50131
70184,4,5,5056,36228
70185,4,3,2755,19901
70186,4,4,7850,36834
70187,1,5,31699,27415
70188,4,5,18925,26613
70189,5,6,4641,36515
70190,1,28,31700,651
70191,14,18,13970,87
70192,7,9,31701,17967
70193,4,1,29410,50132
70194,6,1,595,50133
70195,38,34,1051,304
70196,1,14,31702,2504
70197,12,15,2080,485
70198,9,10,19418,19372
70199,8,1,4217,50134
70200,5,5,29196,3645
70201,4,1,20284,50135
70202,45,26,2040,3418
70203,32,31,12620,11903
70204,11,11,10673,8545
70205,23,23,10361,3003
70206,2,5,31703,9735
70207,6,6,3553,3643
70208,2,7,12768,16731
70209,6,6,1836,22602
70210,12,10,2288,26600
70211,1,5,31704,41262
70212,15,10,1990,36536
70213,4,4,610,27148
70214,17,1,14157,50136
70215,17,15,4611,7171
70216,7,6,27505,37404
70217,1,4,31705,39079
70218,2,5,31706,1604
70219,5,7,28171,12457
70220,16,13,2738,845
70221,13,13,18499,18840
70222,2,7,31707,977
70223,6,9,22106,19016
70224,11,20,7565,16570
70225,5,7,1385,44169
70226,1,6,31708,21216
70227,5,5,3393,13455
70228,32,32,3069,429
70229,15,23,2871,3063
70230,5,6,22920,45074
70231,42,20,1656,3591
70232,4,2,31709,24369
70233,5,10,19211,36387
70234,5,5,12029,30603
70235,1,5,31710,28427
70236,49,35,124,9968
70237,13,15,5923,793
70238,5,7,22972,35950
70239,1,11,31711,12252
70240,5,2,10154,48757
70241,27,22,797,5578
70242,41,21,3686,21440
70243,1,18,31712,14800
70244,25,15,3912,15825
70245,3,6,31713,11853
70246,1,9,31714,5753
70247,13,13,5081,21478
70248,30,23,8560,12333
70249,6,6,16453,41546
70250,6,2,2150,42295
70251,2,5,31715,13729
70252,5,6,14795,13480
70253,17,1,4253,50137
70254,38,29,1482,16114
70255,8,7,6603,30749
70256,5,5,31716,41586
70257,9,9,9600,36816
70258,4,6,4206,16710
70259,11,7,9273,11480
70260,1,14,31717,9809
70261,4,2,18501,36918
70262,41,23,4741,8942
70263,7,1,4106,50138
70264,32,23,2087,5383
70265,9,2,983,30986
70266,23,21,13155,35413
70267,1,4,31718,50139
70268,14,7,5694,39668
70269,15,13,12489,1675
70270,4,4,28515,17999
70271,5,5,6967,12079
70272,22,15,4301,5648
70273,6,1,10596,50140
70274,13,18,6475,12574
70275,2,5,31719,16504
70276,1,4,31720,34360
70277,7,7,13122,26585
70278,34,33,6016,1841
70279,10,9,9888,4713
70280,1,10,31721,10223
70281,13,33,15022,26977
70282,21,38,4043,4947
70283,1,11,31722,3480
70284,14,11,3508,11126
70285,10,1,12609,50141
70286,15,14,6895,9967
70287,3,6,19567,16972
70288,19,14,4796,6498
70289,6,7,4974,19403
70290,1,4,31723,31000
70291,3,5,31724,2154
70292,8,7,674,19807
70293,7,9,3066,21740
70294,5,1,31725,50142
70295,2,4,31726,33923
70296,1,5,31727,11658
70297,8,16,1891,2620
70298,8,6,31728,36145
70299,1,4,31729,47579
70300,27,24,6057,5685
70301,15,8,12169,38955
70302,1,9,31730,1602
70303,22,17,8195,6288
70304,6,3,27924,48640
70305,11,1,7248,50143
70306,10,8,9567,37254
70307,7,7,6121,37348
70308,1,4,31731,40078
70309,1,5,31732,39840
70310,5,1,6730,50144
70311,1,4,31733,42308
70312,5,12,29858,24119
70313,13,11,5668,34933
70314,4,5,14222,34537
70315,14,18,11340,3991
70316,13,5,12945,5205
70317,9,3,31734,29251
70318,1,5,31735,9216
70319,1,4,31736,29261
70320,19,14,4062,311
70321,4,6,21682,14736
70322,6,7,9477,15112
70323,5,10,16156,19372
70324,11,13,7876,34638
70325,21,21,1558,26510
70326,23,13,1456,3407
70327,13,28,1458,11317
70328,2,6,25817,31931
70329,1,4,31737,39701
70330,5,8,1053,17802
70331,7,1,9328,50145
70332,1,41,31738,3686
70333,1,7,31739,32480
70334,1,107,31740,8236
70335,6,9,18218,6803
70336,1,4,31741,40323
70337,4,4,3833,34280
70338,4,1,26693,50146
70339,8,20,27512,15965
70340,1,4,31742,13218
70341,4,3,19766,35552
70342,27,40,749,12978
70343,11,1,6491,50147
70344,5,6,24914,16141
70345,6,30,31743,3951
70346,17,20,18124,3684
70347,1,7,31744,11795
70348,14,12,2945,2139
70349,5,1,10394,50148
70350,5,5,31745,24239
70351,5,1,13185,50149
70352,6,6,24555,35613
70353,4,5,21035,35659
70354,9,12,27089,15102
70355,4,1,9710,50150
70356,12,10,3463,12354
70357,2,10,14957,10862
70358,6,8,12539,37451
70359,5,1,31184,50151
70360,5,1,18993,50152
70361,3,5,20788,27955
70362,4,1,19001,50153
70363,10,5,1786,24576
70364,26,7,5741,12979
70365,9,1,7063,50154
70366,31,31,11903,20541
70367,10,1,1575,50155
70368,6,1,19011,50156
70369,2,4,31746,26932
70370,5,5,17047,31892
70371,1,9,31747,9385
70372,1,5,31748,9877
70373,5,4,3585,18984
70374,45,22,172,15773
70375,4,6,3475,5541
70376,7,9,1919,25032
70377,12,12,9475,34574
70378,146,30,236,8560
70379,1,5,31749,28582
70380,1,7,31750,32480
70381,9,2,1093,49812
70382,9,9,8054,35748
70383,2,17,31751,19553
70384,23,10,12380,10967
70385,7,2,280,43286
70386,1,4,31752,39272
70387,5,8,24024,12554
70388,1,5,31753,50157
70389,5,7,3065,18820
70390,19,10,576,9497
70391,29,25,1078,3214
70392,5,1,31754,50158
70393,12,7,16296,12541
70394,19,25,11256,3214
70395,22,17,21131,5302
70396,4,1,8846,50159
70397,1,9,31755,13892
70398,4,1,4977,50160
70399,19,33,16980,26977
70400,4,4,10957,25113
70401,29,12,405,2717
70402,34,38,1044,6744
70403,19,15,41,36166
70404,5,1,27893,50161
70405,28,51,2413,3945
70406,6,4,14676,50162
70407,4,1,5215,50163
70408,8,8,8099,36103
70409,8,9,31756,37212
70410,12,12,18940,37191
70411,3,20,18299,34795
70412,16,3,3272,34633
70413,4,1,13422,50164
70414,1,4,31757,37773
70415,14,14,13970,20879
70416,13,13,31758,37040
70417,8,10,13784,15760
70418,9,6,7541,37114
70419,4,1,31759,50165
70420,1,4,31760,20478
70421,12,11,4057,1761
70422,20,22,15777,21245
70423,8,9,1687,20759
70424,13,12,15358,34574
70425,27,23,3334,5372
70426,2,4,3793,36967
70427,1,4,31761,46218
70428,5,9,16189,26678
70429,2,12,25510,38315
70430,8,9,11997,2241
70431,13,13,3162,18840
70432,1,4,31762,39656
70433,2,5,8526,21632
70434,1,5,31763,20845
70435,1,7,31764,35507
70436,7,2,5412,37788
70437,32,48,2198,26
70438,6,4,21504,27367
70439,6,6,3352,28723
70440,22,21,9607,3598
70441,25,35,20449,4894
70442,2,12,31765,9768
70443,5,1,13615,50166
70444,6,1,19377,50167
70445,5,4,8388,40760
70446,1,7,31766,11933
70447,11,7,5009,25985
70448,20,19,8264,9845
70449,4,1,31767,50168
70450,4,1,27121,50169
70451,1,14,31768,5773
70452,24,20,11386,11793
70453,10,9,8271,26551
70454,5,7,20958,8937
70455,18,23,2002,3124
70456,1,146,31769,236
70457,7,7,9737,5125
70458,1,11,31770,9195
70459,8,10,1196,1479
70460,21,16,7500,11212
70461,4,1,8259,50170
70462,18,17,14979,18124
70463,2,11,29473,2186
70464,2,6,31771,20383
70465,8,9,7671,10549
70466,5,4,23001,45960
70467,1,4,31772,44715
70468,8,9,6291,7125
70469,16,16,13504,32592
70470,14,20,3138,23456
70471,11,20,16198,3083
70472,11,6,21006,30116
70473,5,1,25856,50171
70474,48,29,5480,27842
70475,12,9,14043,6402
70476,1,5,31773,7334
70477,6,1,9706,50172
70478,5,3,13594,26917
70479,7,2,15406,35267
70480,2,15,31774,34398
70481,1,4,31775,39175
70482,1,13,31776,14322
70483,4,2,19836,50173
70484,19,19,178,21109
70485,4,1,31759,50174
70486,5,11,482,500
70487,17,13,4253,7561
70488,1,9,31777,17916
70489,13,9,13884,10920
70490,5,1,25847,50175
70491,5,5,711,18304
70492,4,5,8198,41613
70493,18,33,14300,13154
70494,5,2,12046,2149
70495,11,10,14385,20785
70496,5,7,27871,32306
70497,9,21,27160,16150
70498,6,6,3642,17026
70499,2,8,31778,22175
70500,5,2,20468,15144
70501,5,1,29039,50176
70502,8,9,3776,7037
70503,5,5,27868,43810
70504,15,12,10732,16764
70505,5,7,31779,16285
70506,13,24,3456,12947
70507,9,6,10061,7038
70508,2,34,29247,715
70509,6,7,3624,7155
70510,5,6,14808,12401
70511,20,18,6907,6082
70512,18,14,1212,28669
70513,6,4,21714,8519
70514,7,1,18869,50177
70515,2,5,31780,31826
70516,6,4,31781,39067
70517,1,9,31782,223
70518,1,11,31783,14115
70519,4,5,31784,41495
70520,7,7,7348,6777
70521,4,5,1453,12706
70522,5,1,24733,50178
70523,9,8,11868,16382
70524,40,26,1358,3966
70525,1,5,31785,39814
70526,18,16,6144,17142
70527,13,1,3726,50179
70528,22,17,12054,12214
70529,8,6,13431,4970
70530,4,4,31786,16772
70531,9,7,7481,29405
70532,15,8,24550,25953
70533,6,4,31787,34735
70534,12,19,6812,551
70535,11,19,17360,16644
70536,2,4,7613,20708
70537,4,1,25010,50180
70538,1,4,31788,3707
70539,6,7,15854,26667
70540,6,7,16973,22291
70541,6,1,9856,50181
70542,21,19,12391,8248
70543,6,6,23204,20180
70544,5,4,8647,39007
70545,22,21,897,5988
70546,4,1,31789,50182
70547,22,32,20645,6361
70548,26,26,804,8856
70549,10,13,6278,38951
70550,12,11,15111,1104
70551,49,33,15325,24033
70552,13,13,631,10908
70553,8,1,38,50183
70554,5,1,31790,50184
70555,8,24,12570,2032
70556,4,1,19777,50185
70557,12,1,4114,50186
70558,26,4,3191,427
70559,8,6,8293,35258
70560,1,5,31791,20212
70561,19,19,21109,343
70562,2,5,31792,40085
70563,1,4,31793,10823
70564,4,6,31794,41635
70565,7,8,21950,41148
70566,24,24,1039,24268
70567,19,1,201,50187
70568,7,5,2899,34856
70569,10,13,16259,6327
70570,22,32,9607,4842
70571,12,11,3310,6671
70572,1,16,31795,9826
70573,1,31,31796,5174
70574,6,2,2067,48809
70575,12,12,1827,312
70576,45,21,172,1295
70577,1,4,31797,9000
70578,14,1,1721,50188
70579,3,8,12998,30205
70580,1,4,31798,31134
70581,1,4,31799,13395
70582,1,31,31800,5174
70583,1,6,31801,27068
70584,4,1,4590,50189
