,2gram_nostpwrd_cooccurence,2gram_nostpwrd_distinct,2gram_cooccurence,2gram_distinct
65619,1.0,65.0,1.0,142.0
65620,1.0,33.0,3.0,71.0
65621,0.0,6.0,2.0,38.0
65622,1.0,9.0,1.0,18.0
65623,3.0,18.0,3.0,54.0
65624,2.0,4.0,3.0,41.0
65625,4.0,22.0,10.0,112.0
65626,2.0,8.0,1.0,16.0
65627,1.0,53.0,1.0,121.0
65628,0.0,21.0,2.0,81.0
65629,4.0,12.0,8.0,48.0
65630,1.0,17.0,2.0,123.0
65631,1.0,12.0,5.0,49.0
65632,0.0,15.0,0.0,50.0
65633,1.0,23.0,1.0,38.0
65634,2.0,19.0,3.0,42.0
65635,0.0,7.0,2.0,31.0
65636,1.0,118.0,4.0,399.0
65637,1.0,19.0,3.0,115.0
65638,1.0,0.0,4.0,17.0
65639,7.0,42.0,15.0,202.0
65640,1.0,10.0,1.0,32.0
65641,1.0,7.0,3.0,69.0
65642,3.0,6.0,5.0,77.0
65643,2.0,14.0,1.0,37.0
65644,4.0,12.0,5.0,56.0
65645,1.0,5.0,2.0,38.0
65646,1.0,1.0,0.0,15.0
65647,0.0,27.0,0.0,75.0
65648,1.0,24.0,3.0,84.0
65649,7.0,50.0,18.0,252.0
65650,1.0,8.0,2.0,37.0
65651,0.0,5.0,0.0,15.0
65652,0.0,4.0,0.0,16.0
65653,0.0,15.0,1.0,72.0
65654,2.0,26.0,5.0,99.0
65655,0.0,10.0,0.0,39.0
65656,0.0,32.0,0.0,96.0
65657,0.0,7.0,0.0,25.0
65658,3.0,14.0,3.0,31.0
65659,0.0,55.0,0.0,158.0
65660,0.0,56.0,1.0,121.0
65661,2.0,8.0,3.0,14.0
65662,2.0,19.0,2.0,65.0
65663,2.0,39.0,2.0,129.0
65664,1.0,22.0,4.0,79.0
65665,0.0,7.0,0.0,21.0
65666,3.0,6.0,5.0,33.0
65667,3.0,39.0,2.0,109.0
65668,2.0,7.0,6.0,47.0
65669,2.0,18.0,5.0,60.0
65670,0.0,19.0,0.0,108.0
65671,0.0,76.0,0.0,207.0
65672,1.0,5.0,1.0,70.0
65673,0.0,6.0,1.0,33.0
65674,1.0,8.0,1.0,25.0
65675,1.0,52.0,3.0,157.0
65676,8.0,56.0,13.0,156.0
65677,1.0,29.0,1.0,49.0
65678,1.0,11.0,0.0,35.0
65679,0.0,4.0,0.0,31.0
65680,0.0,7.0,0.0,22.0
65681,5.0,32.0,11.0,142.0
65682,0.0,22.0,0.0,108.0
65683,2.0,17.0,3.0,61.0
65684,2.0,10.0,1.0,39.0
65685,1.0,8.0,0.0,31.0
65686,1.0,16.0,4.0,70.0
65687,1.0,36.0,2.0,125.0
65688,2.0,17.0,6.0,85.0
65689,0.0,19.0,1.0,62.0
65690,1.0,22.0,2.0,79.0
65691,2.0,21.0,2.0,40.0
65692,3.0,19.0,4.0,91.0
65693,9.0,92.0,21.0,448.0
65694,2.0,69.0,3.0,176.0
65695,2.0,1.0,2.0,15.0
65696,2.0,47.0,3.0,205.0
65697,1.0,7.0,3.0,28.0
65698,2.0,2.0,1.0,33.0
65699,1.0,19.0,1.0,41.0
65700,0.0,16.0,0.0,37.0
65701,3.0,23.0,3.0,49.0
65702,3.0,2.0,2.0,24.0
65703,0.0,12.0,1.0,49.0
65704,0.0,3.0,2.0,27.0
65705,5.0,51.0,7.0,121.0
65706,2.0,8.0,2.0,24.0
65707,3.0,2.0,4.0,16.0
65708,2.0,43.0,4.0,135.0
65709,1.0,16.0,2.0,47.0
65710,2.0,20.0,2.0,51.0
65711,0.0,17.0,2.0,126.0
65712,2.0,64.0,8.0,216.0
65713,1.0,11.0,3.0,41.0
65714,1.0,4.0,2.0,28.0
65715,1.0,5.0,2.0,28.0
65716,0.0,28.0,0.0,73.0
65717,2.0,2.0,2.0,21.0
65718,0.0,29.0,0.0,49.0
65719,2.0,57.0,2.0,104.0
65720,0.0,35.0,0.0,112.0
65721,1.0,12.0,1.0,32.0
65722,0.0,4.0,1.0,13.0
65723,1.0,3.0,3.0,19.0
65724,1.0,7.0,0.0,62.0
65725,3.0,13.0,5.0,38.0
65726,4.0,38.0,12.0,182.0
65727,2.0,4.0,3.0,27.0
65728,1.0,209.0,2.0,556.0
65729,3.0,95.0,3.0,261.0
65730,0.0,13.0,0.0,57.0
65731,3.0,54.0,8.0,238.0
65732,2.0,41.0,2.0,79.0
65733,1.0,32.0,2.0,83.0
65734,0.0,212.0,2.0,612.0
65735,1.0,45.0,2.0,254.0
65736,6.0,37.0,12.0,137.0
65737,0.0,12.0,0.0,35.0
65738,1.0,7.0,2.0,16.0
65739,1.0,8.0,2.0,34.0
65740,4.0,12.0,5.0,20.0
65741,4.0,25.0,7.0,82.0
65742,0.0,7.0,0.0,25.0
65743,7.0,67.0,13.0,199.0
65744,8.0,55.0,18.0,217.0
65745,0.0,18.0,0.0,60.0
65746,0.0,2.0,0.0,17.0
65747,3.0,4.0,3.0,12.0
65748,0.0,71.0,0.0,143.0
65749,3.0,13.0,3.0,25.0
65750,1.0,10.0,0.0,22.0
65751,0.0,5.0,0.0,20.0
65752,1.0,52.0,2.0,102.0
65753,1.0,1.0,1.0,21.0
65754,1.0,7.0,3.0,24.0
65755,0.0,10.0,0.0,22.0
65756,8.0,74.0,11.0,134.0
65757,3.0,94.0,7.0,255.0
65758,9.0,92.0,21.0,448.0
65759,2.0,10.0,4.0,44.0
65760,3.0,7.0,2.0,15.0
65761,1.0,26.0,2.0,57.0
65762,2.0,17.0,1.0,41.0
65763,2.0,30.0,4.0,106.0
65764,2.0,16.0,5.0,148.0
65765,0.0,30.0,0.0,73.0
65766,1.0,2.0,3.0,26.0
65767,2.0,35.0,3.0,75.0
65768,1.0,5.0,2.0,28.0
65769,0.0,12.0,1.0,88.0
65770,1.0,33.0,1.0,58.0
65771,1.0,4.0,3.0,19.0
65772,0.0,12.0,0.0,38.0
65773,0.0,9.0,0.0,32.0
65774,3.0,16.0,5.0,70.0
65775,6.0,30.0,11.0,110.0
65776,2.0,13.0,1.0,40.0
65777,2.0,14.0,2.0,45.0
65778,0.0,12.0,0.0,36.0
65779,0.0,53.0,1.0,163.0
65780,1.0,12.0,1.0,31.0
65781,1.0,1.0,2.0,12.0
65782,2.0,5.0,5.0,26.0
65783,1.0,23.0,0.0,73.0
65784,1.0,9.0,1.0,29.0
65785,0.0,12.0,0.0,58.0
65786,7.0,74.0,10.0,134.0
65787,2.0,23.0,5.0,96.0
65788,2.0,4.0,4.0,21.0
65789,2.0,12.0,2.0,20.0
65790,1.0,6.0,0.0,45.0
65791,6.0,56.0,8.0,90.0
65792,2.0,23.0,3.0,80.0
65793,1.0,22.0,1.0,64.0
65794,2.0,8.0,2.0,33.0
65795,4.0,35.0,7.0,77.0
65796,1.0,11.0,1.0,54.0
65797,1.0,4.0,1.0,34.0
65798,0.0,6.0,2.0,34.0
65799,1.0,1.0,2.0,12.0
65800,0.0,27.0,0.0,47.0
65801,0.0,10.0,1.0,34.0
65802,0.0,19.0,0.0,64.0
65803,1.0,37.0,2.0,114.0
65804,3.0,6.0,7.0,42.0
65805,2.0,5.0,2.0,13.0
65806,3.0,60.0,10.0,305.0
65807,0.0,15.0,1.0,38.0
65808,7.0,58.0,12.0,154.0
65809,3.0,6.0,3.0,34.0
65810,3.0,14.0,5.0,47.0
65811,1.0,18.0,1.0,38.0
65812,2.0,7.0,5.0,84.0
65813,2.0,17.0,2.0,45.0
65814,0.0,28.0,1.0,91.0
65815,0.0,11.0,0.0,50.0
65816,1.0,5.0,1.0,19.0
65817,2.0,0.0,1.0,51.0
65818,1.0,4.0,2.0,37.0
65819,2.0,21.0,3.0,104.0
65820,2.0,2.0,5.0,20.0
65821,2.0,8.0,3.0,41.0
65822,1.0,30.0,1.0,75.0
65823,1.0,62.0,1.0,160.0
65824,0.0,30.0,0.0,65.0
65825,0.0,8.0,0.0,17.0
65826,2.0,53.0,3.0,172.0
65827,1.0,5.0,2.0,23.0
65828,2.0,91.0,5.0,344.0
65829,1.0,11.0,3.0,53.0
65830,1.0,6.0,1.0,38.0
65831,2.0,58.0,2.0,224.0
65832,1.0,16.0,2.0,39.0
65833,2.0,8.0,3.0,19.0
65834,1.0,11.0,1.0,33.0
65835,1.0,6.0,2.0,52.0
65836,2.0,7.0,4.0,49.0
65837,1.0,11.0,1.0,26.0
65838,3.0,42.0,5.0,140.0
65839,4.0,35.0,7.0,77.0
65840,0.0,2.0,0.0,2.0
65841,6.0,30.0,14.0,174.0
65842,2.0,21.0,3.0,64.0
65843,1.0,2.0,0.0,28.0
65844,0.0,4.0,0.0,23.0
65845,0.0,24.0,0.0,64.0
65846,1.0,20.0,0.0,141.0
65847,1.0,16.0,3.0,48.0
65848,3.0,16.0,8.0,147.0
65849,1.0,63.0,2.0,200.0
65850,2.0,7.0,1.0,32.0
65851,1.0,71.0,2.0,242.0
65852,4.0,42.0,7.0,101.0
65853,3.0,24.0,3.0,83.0
65854,1.0,59.0,3.0,187.0
65855,0.0,14.0,0.0,49.0
65856,1.0,0.0,2.0,14.0
65857,3.0,9.0,3.0,20.0
65858,2.0,30.0,4.0,81.0
65859,4.0,8.0,2.0,56.0
65860,4.0,42.0,6.0,123.0
65861,0.0,7.0,0.0,35.0
65862,2.0,5.0,1.0,28.0
65863,7.0,54.0,12.0,154.0
65864,1.0,1.0,2.0,17.0
65865,0.0,46.0,3.0,125.0
65866,7.0,58.0,11.0,134.0
65867,2.0,9.0,5.0,57.0
65868,3.0,19.0,5.0,69.0
65869,3.0,4.0,2.0,11.0
65870,1.0,33.0,2.0,69.0
65871,3.0,15.0,5.0,72.0
65872,2.0,14.0,3.0,28.0
65873,4.0,92.0,4.0,167.0
65874,1.0,111.0,2.0,395.0
65875,2.0,12.0,2.0,34.0
65876,2.0,26.0,2.0,56.0
65877,2.0,9.0,2.0,46.0
65878,1.0,37.0,1.0,79.0
65879,2.0,9.0,4.0,73.0
65880,1.0,12.0,0.0,54.0
65881,0.0,4.0,1.0,24.0
65882,2.0,4.0,3.0,19.0
65883,0.0,26.0,1.0,76.0
65884,3.0,14.0,6.0,44.0
65885,2.0,4.0,5.0,51.0
65886,0.0,2.0,0.0,26.0
65887,2.0,17.0,1.0,61.0
65888,2.0,14.0,4.0,39.0
65889,1.0,9.0,0.0,26.0
65890,0.0,3.0,0.0,8.0
65891,0.0,10.0,2.0,65.0
65892,3.0,49.0,4.0,161.0
65893,2.0,11.0,5.0,56.0
65894,0.0,52.0,0.0,236.0
65895,2.0,15.0,4.0,43.0
65896,1.0,10.0,0.0,30.0
65897,1.0,11.0,1.0,61.0
65898,1.0,5.0,3.0,40.0
65899,0.0,15.0,2.0,37.0
65900,11.0,134.0,16.0,274.0
65901,0.0,9.0,0.0,39.0
65902,0.0,4.0,0.0,15.0
65903,1.0,7.0,4.0,98.0
65904,0.0,9.0,1.0,33.0
65905,1.0,1.0,3.0,13.0
65906,5.0,32.0,8.0,74.0
65907,0.0,11.0,1.0,55.0
65908,0.0,7.0,1.0,27.0
65909,1.0,20.0,3.0,76.0
65910,2.0,22.0,1.0,63.0
65911,1.0,7.0,0.0,42.0
65912,1.0,11.0,1.0,63.0
65913,1.0,7.0,1.0,59.0
65914,3.0,9.0,4.0,26.0
65915,2.0,18.0,5.0,42.0
65916,2.0,8.0,4.0,22.0
65917,2.0,4.0,3.0,25.0
65918,0.0,63.0,1.0,134.0
65919,3.0,2.0,3.0,25.0
65920,0.0,21.0,0.0,73.0
65921,8.0,66.0,14.0,246.0
65922,4.0,6.0,6.0,60.0
65923,3.0,30.0,3.0,92.0
65924,0.0,46.0,0.0,194.0
65925,7.0,50.0,13.0,170.0
65926,1.0,26.0,2.0,94.0
65927,0.0,16.0,3.0,46.0
65928,1.0,16.0,3.0,70.0
65929,1.0,7.0,2.0,16.0
65930,1.0,34.0,1.0,83.0
65931,1.0,21.0,2.0,73.0
65932,1.0,10.0,2.0,51.0
65933,0.0,13.0,0.0,55.0
65934,2.0,9.0,2.0,55.0
65935,0.0,32.0,0.0,96.0
65936,2.0,22.0,4.0,54.0
65937,1.0,11.0,3.0,41.0
65938,0.0,37.0,0.0,117.0
65939,2.0,6.0,3.0,33.0
65940,3.0,22.0,3.0,79.0
65941,2.0,4.0,5.0,45.0
65942,4.0,12.0,10.0,90.0
65943,2.0,2.0,3.0,28.0
65944,1.0,47.0,3.0,133.0
65945,3.0,30.0,1.0,66.0
65946,0.0,12.0,0.0,28.0
65947,2.0,5.0,3.0,15.0
65948,1.0,22.0,2.0,89.0
65949,5.0,12.0,8.0,48.0
65950,1.0,7.0,3.0,66.0
65951,6.0,16.0,11.0,117.0
65952,3.0,6.0,6.0,30.0
65953,0.0,7.0,1.0,40.0
65954,2.0,2.0,1.0,12.0
65955,0.0,6.0,3.0,39.0
65956,2.0,12.0,3.0,55.0
65957,7.0,50.0,13.0,170.0
65958,2.0,23.0,4.0,91.0
65959,1.0,19.0,2.0,44.0
65960,2.0,16.0,0.0,52.0
65961,0.0,53.0,0.0,133.0
65962,2.0,78.0,1.0,174.0
65963,1.0,26.0,3.0,73.0
65964,1.0,20.0,1.0,54.0
65965,1.0,11.0,2.0,49.0
65966,0.0,17.0,0.0,44.0
65967,1.0,16.0,1.0,36.0
65968,2.0,9.0,2.0,57.0
65969,0.0,4.0,1.0,33.0
65970,0.0,20.0,0.0,124.0
65971,0.0,6.0,0.0,16.0
65972,1.0,26.0,2.0,70.0
65973,1.0,8.0,5.0,58.0
65974,2.0,2.0,3.0,28.0
65975,0.0,39.0,0.0,71.0
65976,0.0,14.0,0.0,29.0
65977,1.0,33.0,1.0,93.0
65978,1.0,16.0,0.0,107.0
65979,2.0,4.0,5.0,60.0
65980,0.0,10.0,2.0,41.0
65981,0.0,11.0,0.0,71.0
65982,2.0,48.0,0.0,161.0
65983,5.0,26.0,12.0,145.0
65984,1.0,4.0,1.0,16.0
65985,0.0,22.0,3.0,64.0
65986,2.0,9.0,4.0,35.0
65987,1.0,25.0,3.0,97.0
65988,1.0,13.0,1.0,17.0
65989,0.0,35.0,1.0,96.0
65990,3.0,156.0,5.0,599.0
65991,4.0,9.0,6.0,59.0
65992,2.0,26.0,2.0,100.0
65993,2.0,30.0,4.0,92.0
65994,6.0,30.0,8.0,56.0
65995,3.0,50.0,4.0,133.0
65996,1.0,8.0,0.0,46.0
65997,1.0,2.0,1.0,8.0
65998,2.0,27.0,3.0,102.0
65999,2.0,5.0,4.0,22.0
66000,1.0,18.0,1.0,54.0
66001,2.0,8.0,6.0,52.0
66002,0.0,12.0,0.0,70.0
66003,1.0,17.0,1.0,47.0
66004,2.0,9.0,4.0,36.0
66005,1.0,2.0,1.0,33.0
66006,1.0,31.0,1.0,85.0
66007,4.0,58.0,8.0,209.0
66008,3.0,34.0,7.0,160.0
66009,2.0,39.0,3.0,70.0
66010,1.0,16.0,1.0,46.0
66011,0.0,19.0,0.0,54.0
66012,3.0,4.0,3.0,16.0
66013,4.0,20.0,4.0,44.0
66014,4.0,6.0,6.0,44.0
66015,1.0,55.0,3.0,187.0
66016,1.0,9.0,1.0,30.0
66017,0.0,3.0,0.0,14.0
66018,6.0,30.0,11.0,110.0
66019,0.0,11.0,1.0,45.0
66020,0.0,26.0,0.0,68.0
66021,3.0,35.0,3.0,60.0
66022,3.0,14.0,2.0,45.0
66023,2.0,75.0,3.0,201.0
66024,2.0,16.0,1.0,54.0
66025,0.0,14.0,1.0,62.0
66026,0.0,15.0,1.0,37.0
66027,1.0,3.0,4.0,27.0
66028,0.0,7.0,0.0,7.0
66029,1.0,10.0,0.0,57.0
66030,3.0,19.0,5.0,55.0
66031,0.0,7.0,1.0,30.0
66032,1.0,18.0,1.0,43.0
66033,3.0,114.0,6.0,582.0
66034,3.0,17.0,5.0,49.0
66035,2.0,13.0,1.0,22.0
66036,2.0,2.0,2.0,33.0
66037,0.0,15.0,1.0,64.0
66038,0.0,7.0,0.0,13.0
66039,0.0,11.0,2.0,75.0
66040,2.0,49.0,1.0,138.0
66041,1.0,7.0,3.0,40.0
66042,2.0,22.0,2.0,63.0
66043,0.0,11.0,1.0,38.0
66044,3.0,6.0,6.0,49.0
66045,0.0,20.0,1.0,64.0
66046,5.0,46.0,3.0,126.0
66047,2.0,56.0,2.0,104.0
66048,2.0,31.0,3.0,76.0
66049,0.0,38.0,0.0,92.0
66050,1.0,15.0,3.0,112.0
66051,0.0,13.0,1.0,45.0
66052,6.0,37.0,12.0,137.0
66053,2.0,11.0,4.0,34.0
66054,3.0,4.0,6.0,44.0
66055,2.0,11.0,4.0,101.0
66056,1.0,78.0,2.0,137.0
66057,1.0,4.0,2.0,12.0
66058,5.0,12.0,9.0,81.0
66059,2.0,12.0,6.0,91.0
66060,0.0,25.0,0.0,75.0
66061,0.0,11.0,2.0,37.0
66062,2.0,21.0,1.0,84.0
66063,2.0,22.0,3.0,48.0
66064,4.0,12.0,9.0,72.0
66065,3.0,13.0,5.0,38.0
66066,1.0,44.0,5.0,271.0
66067,7.0,50.0,13.0,170.0
66068,1.0,10.0,0.0,24.0
66069,7.0,74.0,11.0,207.0
66070,1.0,17.0,2.0,70.0
66071,2.0,12.0,5.0,46.0
66072,0.0,0.0,1.0,12.0
66073,1.0,44.0,2.0,150.0
66074,1.0,20.0,1.0,68.0
66075,0.0,5.0,2.0,55.0
66076,1.0,8.0,2.0,45.0
66077,1.0,56.0,2.0,153.0
66078,0.0,45.0,0.0,146.0
66079,0.0,7.0,1.0,36.0
66080,0.0,9.0,0.0,48.0
66081,1.0,3.0,2.0,26.0
66082,4.0,13.0,2.0,32.0
66083,1.0,7.0,1.0,21.0
66084,1.0,13.0,0.0,38.0
66085,2.0,58.0,4.0,136.0
66086,4.0,11.0,4.0,19.0
66087,3.0,10.0,4.0,21.0
66088,2.0,8.0,6.0,59.0
66089,0.0,119.0,1.0,311.0
66090,3.0,36.0,3.0,76.0
66091,1.0,12.0,0.0,63.0
66092,3.0,20.0,4.0,73.0
66093,1.0,29.0,0.0,70.0
66094,0.0,26.0,0.0,58.0
66095,1.0,43.0,1.0,90.0
66096,1.0,47.0,1.0,95.0
66097,0.0,16.0,0.0,41.0
66098,0.0,28.0,0.0,78.0
66099,0.0,22.0,0.0,70.0
66100,0.0,19.0,0.0,51.0
66101,3.0,10.0,4.0,60.0
66102,1.0,128.0,1.0,375.0
66103,2.0,5.0,1.0,22.0
66104,1.0,17.0,0.0,72.0
66105,3.0,6.0,6.0,30.0
66106,0.0,8.0,1.0,26.0
66107,5.0,38.0,8.0,233.0
66108,2.0,43.0,2.0,107.0
66109,2.0,9.0,5.0,57.0
66110,2.0,57.0,4.0,121.0
66111,3.0,4.0,4.0,13.0
66112,0.0,30.0,2.0,94.0
66113,0.0,26.0,0.0,62.0
66114,2.0,16.0,3.0,97.0
66115,3.0,4.0,3.0,18.0
66116,2.0,4.0,2.0,50.0
66117,2.0,16.0,2.0,68.0
66118,1.0,15.0,2.0,60.0
66119,2.0,2.0,2.0,5.0
66120,1.0,88.0,2.0,195.0
66121,2.0,23.0,4.0,74.0
66122,6.0,22.0,12.0,121.0
66123,4.0,31.0,14.0,177.0
66124,1.0,31.0,2.0,77.0
66125,2.0,12.0,2.0,24.0
66126,0.0,5.0,1.0,24.0
66127,3.0,26.0,4.0,78.0
66128,2.0,5.0,1.0,17.0
66129,4.0,42.0,5.0,80.0
66130,1.0,18.0,0.0,47.0
66131,1.0,16.0,2.0,61.0
66132,5.0,32.0,8.0,74.0
66133,1.0,17.0,2.0,65.0
66134,0.0,11.0,1.0,52.0
66135,1.0,10.0,3.0,48.0
66136,1.0,15.0,4.0,86.0
66137,4.0,66.0,4.0,263.0
66138,1.0,3.0,2.0,18.0
66139,0.0,64.0,0.0,251.0
66140,3.0,18.0,3.0,64.0
66141,3.0,54.0,6.0,154.0
66142,0.0,23.0,0.0,57.0
66143,2.0,4.0,3.0,73.0
66144,0.0,32.0,0.0,100.0
66145,3.0,2.0,1.0,21.0
66146,1.0,13.0,0.0,34.0
66147,1.0,24.0,1.0,44.0
66148,4.0,17.0,4.0,39.0
66149,7.0,58.0,13.0,184.0
66150,3.0,10.0,3.0,35.0
66151,0.0,2.0,1.0,4.0
66152,1.0,23.0,1.0,79.0
66153,5.0,44.0,8.0,148.0
66154,1.0,35.0,2.0,123.0
66155,2.0,6.0,2.0,29.0
66156,2.0,32.0,6.0,102.0
66157,3.0,21.0,9.0,135.0
66158,0.0,54.0,0.0,197.0
66159,0.0,17.0,0.0,83.0
66160,2.0,24.0,1.0,64.0
66161,3.0,42.0,7.0,98.0
66162,1.0,1.0,2.0,39.0
66163,0.0,21.0,2.0,70.0
66164,3.0,60.0,5.0,124.0
66165,3.0,66.0,8.0,203.0
66166,0.0,7.0,0.0,41.0
66167,1.0,21.0,1.0,39.0
66168,0.0,19.0,2.0,133.0
66169,2.0,12.0,3.0,44.0
66170,7.0,42.0,11.0,110.0
66171,0.0,48.0,0.0,145.0
66172,0.0,12.0,0.0,27.0
66173,1.0,17.0,2.0,76.0
66174,1.0,11.0,3.0,27.0
66175,1.0,25.0,1.0,53.0
66176,1.0,12.0,3.0,54.0
66177,2.0,2.0,6.0,22.0
66178,0.0,7.0,0.0,26.0
66179,2.0,14.0,6.0,54.0
66180,1.0,4.0,1.0,39.0
66181,2.0,2.0,2.0,14.0
66182,1.0,21.0,4.0,63.0
66183,3.0,9.0,5.0,59.0
66184,0.0,7.0,1.0,21.0
66185,0.0,8.0,0.0,45.0
66186,0.0,17.0,0.0,55.0
66187,4.0,12.0,9.0,72.0
66188,4.0,28.0,13.0,199.0
66189,0.0,46.0,0.0,136.0
66190,1.0,11.0,1.0,17.0
66191,1.0,7.0,0.0,42.0
66192,1.0,2.0,0.0,11.0
66193,3.0,160.0,6.0,567.0
66194,0.0,30.0,0.0,112.0
66195,1.0,23.0,1.0,63.0
66196,2.0,52.0,6.0,238.0
66197,1.0,3.0,1.0,20.0
66198,1.0,7.0,1.0,27.0
66199,0.0,6.0,0.0,53.0
66200,2.0,4.0,2.0,12.0
66201,2.0,8.0,5.0,32.0
66202,1.0,32.0,0.0,86.0
66203,2.0,18.0,9.0,174.0
66204,3.0,33.0,4.0,67.0
66205,1.0,13.0,2.0,28.0
66206,3.0,47.0,6.0,166.0
66207,0.0,7.0,1.0,48.0
66208,0.0,11.0,1.0,107.0
66209,3.0,14.0,4.0,63.0
66210,1.0,2.0,5.0,40.0
66211,0.0,21.0,1.0,76.0
66212,6.0,57.0,11.0,157.0
66213,1.0,20.0,1.0,52.0
66214,0.0,1.0,0.0,7.0
66215,2.0,12.0,4.0,73.0
66216,1.0,11.0,2.0,37.0
66217,1.0,15.0,3.0,39.0
66218,3.0,31.0,3.0,87.0
66219,0.0,13.0,0.0,38.0
66220,0.0,2.0,0.0,12.0
66221,2.0,27.0,3.0,68.0
66222,1.0,0.0,1.0,8.0
66223,0.0,11.0,0.0,51.0
66224,1.0,8.0,1.0,16.0
66225,0.0,17.0,0.0,96.0
66226,3.0,22.0,7.0,131.0
66227,1.0,6.0,2.0,83.0
66228,1.0,4.0,1.0,20.0
66229,1.0,16.0,1.0,55.0
66230,0.0,30.0,1.0,62.0
66231,0.0,21.0,0.0,66.0
66232,1.0,68.0,1.0,181.0
66233,2.0,17.0,9.0,142.0
66234,0.0,16.0,0.0,34.0
66235,6.0,44.0,14.0,212.0
66236,4.0,93.0,7.0,272.0
66237,0.0,10.0,0.0,35.0
66238,1.0,1.0,1.0,16.0
66239,2.0,11.0,4.0,61.0
66240,1.0,21.0,3.0,41.0
66241,2.0,94.0,3.0,195.0
66242,2.0,5.0,3.0,20.0
66243,0.0,0.0,0.0,11.0
66244,3.0,25.0,2.0,76.0
66245,0.0,16.0,0.0,39.0
66246,2.0,13.0,1.0,46.0
66247,1.0,8.0,2.0,43.0
66248,1.0,17.0,3.0,83.0
66249,1.0,20.0,3.0,90.0
66250,0.0,29.0,0.0,67.0
66251,1.0,2.0,2.0,39.0
66252,1.0,3.0,1.0,18.0
66253,0.0,14.0,2.0,60.0
66254,4.0,35.0,6.0,153.0
66255,1.0,101.0,3.0,435.0
66256,4.0,93.0,6.0,237.0
66257,0.0,4.0,1.0,32.0
66258,2.0,13.0,4.0,50.0
66259,1.0,4.0,3.0,14.0
66260,2.0,51.0,3.0,101.0
66261,1.0,38.0,1.0,136.0
66262,1.0,8.0,3.0,38.0
66263,3.0,10.0,2.0,13.0
66264,1.0,15.0,1.0,26.0
66265,4.0,12.0,6.0,30.0
66266,1.0,9.0,1.0,17.0
66267,2.0,8.0,2.0,34.0
66268,0.0,18.0,0.0,70.0
66269,1.0,7.0,2.0,36.0
66270,0.0,8.0,1.0,63.0
66271,0.0,6.0,3.0,69.0
66272,0.0,28.0,0.0,58.0
66273,1.0,34.0,2.0,130.0
66274,0.0,3.0,0.0,50.0
66275,1.0,13.0,1.0,25.0
66276,0.0,5.0,1.0,12.0
66277,1.0,5.0,2.0,26.0
66278,1.0,17.0,1.0,34.0
66279,2.0,14.0,4.0,32.0
66280,0.0,35.0,0.0,109.0
66281,0.0,63.0,0.0,192.0
66282,0.0,3.0,0.0,17.0
66283,1.0,2.0,1.0,2.0
66284,2.0,11.0,1.0,36.0
66285,3.0,38.0,5.0,123.0
66286,1.0,20.0,2.0,52.0
66287,0.0,4.0,0.0,7.0
66288,2.0,37.0,0.0,144.0
66289,2.0,39.0,6.0,149.0
66290,2.0,12.0,1.0,40.0
66291,1.0,5.0,1.0,11.0
66292,2.0,8.0,3.0,41.0
66293,0.0,32.0,0.0,132.0
66294,1.0,23.0,1.0,65.0
66295,1.0,21.0,3.0,154.0
66296,3.0,14.0,6.0,44.0
66297,2.0,29.0,2.0,61.0
66298,0.0,37.0,1.0,138.0
66299,3.0,14.0,4.0,35.0
66300,2.0,24.0,3.0,70.0
66301,3.0,6.0,3.0,21.0
66302,1.0,29.0,2.0,126.0
66303,0.0,8.0,0.0,36.0
66304,7.0,50.0,18.0,252.0
66305,0.0,23.0,1.0,75.0
66306,1.0,15.0,3.0,48.0
66307,0.0,14.0,1.0,36.0
66308,2.0,16.0,4.0,41.0
66309,1.0,27.0,0.0,76.0
66310,1.0,1.0,0.0,24.0
66311,2.0,14.0,3.0,42.0
66312,1.0,44.0,1.0,114.0
66313,2.0,8.0,4.0,22.0
66314,0.0,13.0,1.0,55.0
66315,3.0,42.0,2.0,106.0
66316,1.0,7.0,1.0,24.0
66317,0.0,10.0,1.0,39.0
66318,4.0,73.0,7.0,204.0
66319,0.0,14.0,0.0,43.0
66320,1.0,15.0,1.0,43.0
66321,1.0,7.0,4.0,34.0
66322,0.0,3.0,0.0,24.0
66323,1.0,13.0,1.0,31.0
66324,0.0,18.0,0.0,66.0
66325,1.0,16.0,5.0,64.0
66326,2.0,1.0,3.0,7.0
66327,3.0,27.0,5.0,89.0
66328,1.0,66.0,2.0,142.0
66329,1.0,18.0,1.0,67.0
66330,3.0,6.0,5.0,20.0
66331,0.0,22.0,0.0,59.0
66332,1.0,53.0,1.0,109.0
66333,0.0,24.0,0.0,84.0
66334,1.0,7.0,1.0,20.0
66335,0.0,1.0,0.0,40.0
66336,1.0,81.0,2.0,164.0
66337,2.0,46.0,3.0,169.0
66338,3.0,28.0,6.0,89.0
66339,2.0,8.0,3.0,14.0
66340,0.0,108.0,0.0,236.0
66341,0.0,6.0,1.0,40.0
66342,0.0,9.0,2.0,44.0
66343,4.0,17.0,6.0,53.0
66344,1.0,56.0,2.0,157.0
66345,0.0,40.0,0.0,111.0
66346,3.0,38.0,9.0,119.0
66347,0.0,19.0,0.0,39.0
66348,1.0,19.0,1.0,75.0
66349,3.0,10.0,7.0,50.0
66350,1.0,15.0,2.0,112.0
66351,1.0,12.0,3.0,39.0
66352,1.0,7.0,5.0,63.0
