,bigram_coocurence,bigram_distinct,bigram_nostpwrd_coocurence,bigram_nostpwrd_distinct
64296,4.0,34.0,1.0,1.0
64297,1.0,65.0,1.0,27.0
64298,4.0,126.0,1.0,31.0
64299,3.0,27.0,2.0,4.0
64300,0.0,61.0,0.0,17.0
64301,12.0,170.0,6.0,36.0
64302,1.0,37.0,1.0,7.0
64303,1.0,39.0,2.0,12.0
64304,1.0,27.0,2.0,5.0
64305,1.0,31.0,0.0,11.0
64306,2.0,11.0,3.0,1.0
64307,7.0,58.0,3.0,4.0
64308,3.0,115.0,1.0,26.0
64309,0.0,36.0,0.0,15.0
64310,1.0,63.0,0.0,16.0
64311,2.0,244.0,1.0,79.0
64312,0.0,30.0,1.0,1.0
64313,0.0,17.0,1.0,1.0
64314,0.0,31.0,0.0,3.0
64315,3.0,57.0,2.0,12.0
64316,1.0,8.0,0.0,4.0
64317,6.0,86.0,2.0,30.0
64318,4.0,35.0,2.0,15.0
64319,3.0,25.0,1.0,6.0
64320,3.0,58.0,1.0,22.0
64321,5.0,64.0,2.0,17.0
64322,2.0,2.0,1.0,0.0
64323,2.0,41.0,1.0,11.0
64324,1.0,294.0,2.0,118.0
64325,1.0,55.0,0.0,24.0
64326,2.0,17.0,1.0,1.0
64327,14.0,212.0,6.0,44.0
64328,4.0,80.0,0.0,13.0
64329,1.0,88.0,0.0,15.0
64330,1.0,48.0,0.0,30.0
64331,3.0,334.0,1.0,104.0
64332,1.0,50.0,2.0,15.0
64333,3.0,42.0,1.0,8.0
64334,4.0,63.0,3.0,14.0
64335,4.0,114.0,1.0,40.0
64336,2.0,81.0,1.0,21.0
64337,4.0,62.0,3.0,23.0
64338,13.0,184.0,7.0,58.0
64339,3.0,283.0,2.0,116.0
64340,7.0,40.0,5.0,12.0
64341,0.0,7.0,0.0,7.0
64342,1.0,49.0,1.0,31.0
64343,3.0,35.0,3.0,10.0
64344,12.0,158.0,6.0,44.0
64345,0.0,29.0,0.0,14.0
64346,5.0,171.0,2.0,53.0
64347,2.0,60.0,0.0,14.0
64348,3.0,40.0,2.0,17.0
64349,1.0,26.0,1.0,15.0
64350,0.0,39.0,1.0,1.0
64351,3.0,104.0,1.0,13.0
64352,4.0,141.0,2.0,20.0
64353,1.0,21.0,1.0,7.0
64354,6.0,210.0,7.0,93.0
64355,0.0,8.0,0.0,2.0
64356,2.0,24.0,2.0,5.0
64357,12.0,150.0,4.0,22.0
64358,0.0,13.0,0.0,1.0
64359,2.0,137.0,4.0,62.0
64360,5.0,52.0,2.0,14.0
64361,10.0,90.0,6.0,30.0
64362,1.0,16.0,2.0,4.0
64363,3.0,154.0,3.0,77.0
64364,1.0,60.0,0.0,29.0
64365,2.0,40.0,2.0,12.0
64366,2.0,24.0,2.0,8.0
64367,0.0,144.0,0.0,22.0
64368,2.0,18.0,2.0,4.0
64369,2.0,62.0,1.0,24.0
64370,1.0,57.0,1.0,25.0
64371,5.0,119.0,3.0,45.0
64372,3.0,147.0,3.0,41.0
64373,0.0,295.0,0.0,103.0
64374,2.0,70.0,3.0,14.0
64375,1.0,12.0,1.0,2.0
64376,2.0,34.0,2.0,8.0
64377,1.0,40.0,2.0,13.0
64378,5.0,208.0,2.0,50.0
64379,3.0,29.0,3.0,4.0
64380,3.0,75.0,0.0,12.0
64381,1.0,32.0,2.0,14.0
64382,0.0,34.0,1.0,7.0
64383,1.0,66.0,1.0,20.0
64384,1.0,13.0,1.0,13.0
64385,0.0,25.0,0.0,11.0
64386,4.0,35.0,2.0,2.0
64387,9.0,163.0,4.0,39.0
64388,1.0,33.0,0.0,6.0
64389,3.0,157.0,1.0,29.0
64390,5.0,20.0,3.0,4.0
64391,2.0,24.0,1.0,11.0
64392,0.0,39.0,1.0,8.0
64393,6.0,49.0,5.0,16.0
64394,13.0,172.0,7.0,34.0
64395,4.0,51.0,2.0,9.0
64396,1.0,22.0,2.0,5.0
64397,0.0,17.0,0.0,3.0
64398,0.0,80.0,1.0,29.0
64399,4.0,35.0,2.0,8.0
64400,3.0,26.0,2.0,5.0
64401,4.0,219.0,3.0,84.0
64402,12.0,158.0,5.0,32.0
64403,0.0,117.0,0.0,35.0
64404,9.0,144.0,3.0,8.0
64405,18.0,336.0,8.0,74.0
64406,0.0,32.0,0.0,13.0
64407,4.0,448.0,3.0,161.0
64408,6.0,90.0,2.0,13.0
64409,2.0,37.0,1.0,7.0
64410,0.0,49.0,0.0,10.0
64411,1.0,203.0,1.0,89.0
64412,0.0,175.0,0.0,35.0
64413,6.0,64.0,4.0,6.0
64414,1.0,28.0,1.0,13.0
64415,2.0,17.0,2.0,0.0
64416,0.0,44.0,0.0,13.0
64417,15.0,202.0,7.0,42.0
64418,2.0,113.0,0.0,28.0
64419,3.0,52.0,1.0,15.0
64420,2.0,31.0,1.0,8.0
64421,2.0,33.0,2.0,8.0
64422,0.0,35.0,0.0,11.0
64423,1.0,59.0,0.0,14.0
64424,0.0,26.0,0.0,4.0
64425,1.0,44.0,0.0,17.0
64426,4.0,43.0,2.0,18.0
64427,1.0,109.0,0.0,39.0
64428,0.0,95.0,0.0,19.0
64429,1.0,61.0,1.0,19.0
64430,1.0,45.0,3.0,6.0
64431,2.0,22.0,3.0,13.0
64432,1.0,23.0,3.0,6.0
64433,3.0,18.0,2.0,3.0
64434,1.0,33.0,2.0,16.0
64435,1.0,21.0,1.0,3.0
64436,4.0,55.0,0.0,3.0
64437,3.0,76.0,1.0,26.0
64438,3.0,6.0,1.0,0.0
64439,3.0,12.0,1.0,1.0
64440,5.0,78.0,3.0,19.0
64441,3.0,23.0,2.0,6.0
64442,4.0,46.0,4.0,16.0
64443,1.0,27.0,2.0,5.0
64444,3.0,68.0,2.0,9.0
64445,4.0,27.0,1.0,6.0
64446,1.0,75.0,0.0,18.0
64447,3.0,21.0,2.0,8.0
64448,0.0,13.0,0.0,10.0
64449,2.0,58.0,1.0,15.0
64450,11.0,121.0,6.0,39.0
64451,0.0,201.0,0.0,50.0
64452,0.0,62.0,0.0,14.0
64453,1.0,33.0,0.0,8.0
64454,2.0,71.0,2.0,23.0
64455,1.0,116.0,1.0,44.0
64456,0.0,37.0,0.0,15.0
64457,2.0,162.0,2.0,70.0
64458,1.0,22.0,0.0,4.0
64459,2.0,71.0,2.0,21.0
64460,1.0,24.0,0.0,5.0
64461,0.0,11.0,2.0,2.0
64462,1.0,54.0,1.0,19.0
64463,1.0,156.0,1.0,61.0
64464,2.0,30.0,2.0,4.0
64465,16.0,190.0,7.0,50.0
64466,2.0,215.0,0.0,42.0
64467,6.0,75.0,5.0,51.0
64468,1.0,18.0,3.0,6.0
64469,3.0,73.0,2.0,21.0
64470,2.0,63.0,1.0,5.0
64471,4.0,21.0,2.0,7.0
64472,1.0,162.0,1.0,51.0
64473,4.0,35.0,0.0,7.0
64474,2.0,53.0,2.0,17.0
64475,2.0,155.0,1.0,38.0
64476,2.0,165.0,1.0,36.0
64477,4.0,39.0,1.0,3.0
64478,1.0,60.0,1.0,27.0
64479,3.0,53.0,1.0,16.0
64480,0.0,42.0,0.0,13.0
64481,1.0,4.0,1.0,4.0
64482,4.0,40.0,2.0,10.0
64483,1.0,21.0,1.0,4.0
64484,3.0,15.0,3.0,6.0
64485,0.0,47.0,1.0,12.0
64486,1.0,32.0,0.0,8.0
64487,4.0,104.0,3.0,23.0
64488,6.0,77.0,3.0,12.0
64489,4.0,97.0,1.0,17.0
64490,6.0,46.0,3.0,12.0
64491,3.0,25.0,2.0,8.0
64492,1.0,68.0,1.0,20.0
64493,2.0,37.0,0.0,7.0
64494,3.0,47.0,1.0,3.0
64495,1.0,51.0,0.0,15.0
64496,2.0,58.0,0.0,18.0
64497,0.0,71.0,0.0,0.0
64498,2.0,31.0,2.0,5.0
64499,0.0,12.0,0.0,5.0
64500,3.0,80.0,2.0,29.0
64501,3.0,34.0,0.0,10.0
64502,2.0,14.0,2.0,5.0
64503,2.0,39.0,3.0,11.0
64504,1.0,30.0,1.0,13.0
64505,4.0,103.0,2.0,37.0
64506,2.0,48.0,2.0,14.0
64507,0.0,56.0,0.0,20.0
64508,2.0,53.0,1.0,7.0
64509,0.0,31.0,0.0,16.0
64510,2.0,18.0,1.0,7.0
64511,6.0,122.0,4.0,22.0
64512,0.0,32.0,1.0,11.0
64513,0.0,40.0,0.0,8.0
64514,0.0,83.0,0.0,31.0
64515,0.0,170.0,0.0,56.0
64516,3.0,54.0,1.0,14.0
64517,4.0,25.0,2.0,5.0
64518,2.0,72.0,1.0,31.0
64519,1.0,117.0,1.0,54.0
64520,4.0,53.0,1.0,16.0
64521,0.0,300.0,0.0,168.0
64522,1.0,28.0,1.0,10.0
64523,4.0,103.0,2.0,19.0
64524,13.0,156.0,7.0,42.0
64525,12.0,137.0,6.0,37.0
64526,0.0,31.0,0.0,8.0
64527,0.0,52.0,0.0,17.0
64528,1.0,66.0,3.0,23.0
64529,1.0,85.0,1.0,37.0
64530,0.0,33.0,0.0,10.0
64531,4.0,353.0,2.0,115.0
64532,4.0,107.0,3.0,28.0
64533,12.0,124.0,6.0,30.0
64534,1.0,99.0,0.0,14.0
64535,3.0,84.0,1.0,14.0
64536,1.0,65.0,0.0,11.0
64537,2.0,21.0,0.0,7.0
64538,2.0,15.0,1.0,4.0
64539,1.0,18.0,1.0,13.0
64540,0.0,38.0,0.0,12.0
64541,0.0,71.0,0.0,29.0
64542,2.0,66.0,1.0,17.0
64543,2.0,74.0,1.0,12.0
64544,3.0,52.0,1.0,3.0
64545,0.0,46.0,0.0,20.0
64546,4.0,25.0,2.0,3.0
64547,2.0,20.0,1.0,5.0
64548,1.0,10.0,1.0,1.0
64549,4.0,17.0,2.0,4.0
64550,1.0,41.0,1.0,9.0
64551,2.0,119.0,1.0,24.0
64552,3.0,54.0,1.0,5.0
64553,4.0,44.0,1.0,4.0
64554,3.0,60.0,1.0,22.0
64555,2.0,25.0,0.0,4.0
64556,0.0,79.0,0.0,28.0
64557,1.0,37.0,1.0,9.0
64558,2.0,23.0,2.0,9.0
64559,4.0,65.0,3.0,11.0
64560,1.0,87.0,1.0,30.0
64561,0.0,31.0,0.0,5.0
64562,1.0,47.0,1.0,11.0
64563,3.0,52.0,1.0,6.0
64564,0.0,45.0,0.0,20.0
64565,2.0,30.0,2.0,8.0
64566,3.0,18.0,2.0,11.0
64567,2.0,71.0,1.0,19.0
64568,1.0,97.0,1.0,17.0
64569,3.0,51.0,1.0,17.0
64570,6.0,59.0,4.0,13.0
64571,1.0,128.0,1.0,20.0
64572,3.0,25.0,2.0,17.0
64573,7.0,42.0,4.0,12.0
64574,1.0,59.0,1.0,11.0
64575,3.0,116.0,1.0,59.0
64576,0.0,37.0,0.0,11.0
64577,3.0,280.0,1.0,77.0
64578,3.0,44.0,1.0,11.0
64579,3.0,34.0,4.0,6.0
64580,3.0,22.0,2.0,6.0
64581,12.0,150.0,4.0,22.0
64582,3.0,326.0,4.0,82.0
64583,0.0,25.0,1.0,11.0
64584,2.0,14.0,1.0,3.0
64585,1.0,66.0,1.0,14.0
64586,5.0,56.0,4.0,25.0
64587,15.0,177.0,6.0,36.0
64588,5.0,88.0,1.0,11.0
64589,0.0,71.0,0.0,25.0
64590,6.0,79.0,4.0,21.0
64591,3.0,41.0,0.0,6.0
64592,3.0,45.0,1.0,7.0
64593,6.0,44.0,2.0,8.0
64594,0.0,87.0,0.0,23.0
64595,0.0,36.0,0.0,10.0
64596,1.0,35.0,1.0,7.0
64597,2.0,133.0,1.0,27.0
64598,2.0,134.0,1.0,50.0
64599,3.0,25.0,2.0,8.0
64600,2.0,63.0,2.0,33.0
64601,3.0,9.0,3.0,9.0
64602,3.0,95.0,3.0,24.0
64603,1.0,120.0,0.0,35.0
64604,7.0,129.0,3.0,33.0
64605,7.0,142.0,3.0,38.0
64606,3.0,140.0,3.0,71.0
64607,2.0,56.0,1.0,11.0
64608,4.0,118.0,2.0,20.0
64609,2.0,19.0,1.0,8.0
64610,4.0,106.0,3.0,37.0
64611,7.0,51.0,5.0,12.0
64612,1.0,45.0,1.0,13.0
64613,1.0,33.0,1.0,13.0
64614,1.0,64.0,0.0,11.0
64615,0.0,48.0,0.0,12.0
64616,3.0,51.0,2.0,16.0
64617,2.0,90.0,1.0,31.0
64618,7.0,134.0,3.0,38.0
64619,2.0,15.0,1.0,2.0
64620,0.0,35.0,0.0,10.0
64621,5.0,209.0,3.0,61.0
64622,0.0,167.0,1.0,51.0
64623,4.0,63.0,2.0,17.0
64624,7.0,385.0,2.0,76.0
64625,2.0,72.0,0.0,6.0
64626,3.0,48.0,3.0,8.0
64627,0.0,78.0,0.0,20.0
64628,2.0,37.0,1.0,7.0
64629,0.0,79.0,0.0,20.0
64630,15.0,193.0,5.0,39.0
64631,5.0,109.0,3.0,26.0
64632,1.0,24.0,1.0,16.0
64633,2.0,69.0,1.0,21.0
64634,3.0,14.0,3.0,2.0
64635,4.0,171.0,2.0,55.0
64636,1.0,74.0,0.0,29.0
64637,1.0,11.0,1.0,4.0
64638,0.0,100.0,0.0,36.0
64639,0.0,14.0,0.0,2.0
64640,5.0,32.0,3.0,14.0
64641,6.0,30.0,3.0,6.0
64642,1.0,48.0,1.0,17.0
64643,3.0,219.0,1.0,69.0
64644,0.0,98.0,0.0,30.0
64645,0.0,30.0,1.0,5.0
64646,0.0,48.0,0.0,12.0
64647,5.0,90.0,3.0,39.0
64648,12.0,158.0,7.0,58.0
64649,2.0,47.0,0.0,2.0
64650,2.0,72.0,0.0,15.0
64651,2.0,10.0,1.0,3.0
64652,2.0,34.0,0.0,12.0
64653,4.0,186.0,2.0,76.0
64654,1.0,38.0,1.0,11.0
64655,5.0,50.0,4.0,6.0
64656,3.0,62.0,2.0,22.0
64657,2.0,57.0,3.0,15.0
64658,1.0,83.0,1.0,15.0
64659,3.0,74.0,2.0,21.0
64660,5.0,203.0,1.0,54.0
64661,0.0,127.0,0.0,26.0
64662,1.0,21.0,1.0,8.0
64663,4.0,22.0,1.0,0.0
64664,4.0,85.0,2.0,25.0
64665,10.0,123.0,4.0,22.0
64666,4.0,62.0,1.0,10.0
64667,15.0,202.0,7.0,42.0
64668,1.0,37.0,1.0,11.0
64669,0.0,176.0,0.0,56.0
64670,1.0,51.0,1.0,18.0
64671,4.0,115.0,2.0,19.0
64672,3.0,51.0,2.0,17.0
64673,5.0,196.0,3.0,61.0
64674,18.0,252.0,7.0,50.0
64675,1.0,16.0,1.0,1.0
64676,5.0,44.0,2.0,14.0
64677,0.0,24.0,0.0,10.0
64678,2.0,16.0,2.0,4.0
64679,2.0,10.0,1.0,2.0
64680,3.0,128.0,3.0,34.0
64681,6.0,44.0,4.0,6.0
64682,0.0,48.0,0.0,16.0
64683,2.0,13.0,1.0,4.0
64684,2.0,45.0,1.0,16.0
64685,5.0,83.0,2.0,22.0
64686,4.0,209.0,1.0,84.0
64687,2.0,89.0,2.0,36.0
64688,1.0,78.0,0.0,19.0
64689,0.0,118.0,0.0,34.0
64690,0.0,31.0,0.0,16.0
64691,5.0,52.0,2.0,14.0
64692,5.0,65.0,2.0,18.0
64693,4.0,20.0,1.0,2.0
64694,4.0,70.0,2.0,18.0
64695,0.0,15.0,1.0,0.0
64696,2.0,29.0,2.0,17.0
64697,5.0,32.0,1.0,4.0
64698,4.0,30.0,3.0,1.0
64699,1.0,22.0,2.0,5.0
64700,1.0,65.0,1.0,41.0
64701,0.0,20.0,1.0,5.0
64702,3.0,46.0,1.0,9.0
64703,7.0,94.0,4.0,28.0
64704,1.0,46.0,1.0,12.0
64705,3.0,39.0,2.0,4.0
64706,0.0,27.0,0.0,11.0
64707,4.0,125.0,1.0,36.0
64708,3.0,28.0,3.0,6.0
64709,1.0,26.0,0.0,7.0
64710,4.0,123.0,4.0,31.0
64711,0.0,28.0,1.0,5.0
64712,2.0,167.0,2.0,60.0
64713,3.0,54.0,2.0,15.0
64714,3.0,81.0,4.0,38.0
64715,0.0,66.0,0.0,17.0
64716,2.0,37.0,4.0,19.0
64717,5.0,68.0,2.0,14.0
64718,1.0,51.0,1.0,19.0
64719,1.0,4.0,0.0,2.0
64720,2.0,138.0,0.0,14.0
64721,22.0,206.0,8.0,16.0
64722,2.0,112.0,0.0,32.0
64723,0.0,10.0,0.0,2.0
64724,21.0,624.0,10.0,153.0
64725,1.0,69.0,0.0,22.0
64726,3.0,76.0,2.0,25.0
64727,1.0,28.0,0.0,7.0
64728,6.0,51.0,3.0,18.0
64729,2.0,39.0,1.0,2.0
64730,1.0,49.0,0.0,22.0
64731,1.0,4.0,1.0,4.0
64732,12.0,158.0,5.0,32.0
64733,2.0,43.0,2.0,1.0
64734,3.0,207.0,1.0,67.0
64735,2.0,37.0,0.0,7.0
64736,4.0,22.0,2.0,8.0
64737,2.0,17.0,1.0,4.0
64738,2.0,47.0,2.0,5.0
64739,1.0,40.0,1.0,7.0
64740,1.0,33.0,1.0,15.0
64741,2.0,50.0,0.0,8.0
64742,0.0,71.0,0.0,11.0
64743,0.0,88.0,0.0,41.0
64744,10.0,112.0,5.0,32.0
64745,1.0,22.0,1.0,9.0
64746,2.0,29.0,2.0,9.0
64747,1.0,187.0,0.0,27.0
64748,6.0,297.0,6.0,76.0
64749,0.0,142.0,0.0,34.0
64750,8.0,281.0,3.0,71.0
64751,4.0,63.0,1.0,16.0
64752,0.0,50.0,1.0,15.0
64753,1.0,191.0,0.0,67.0
64754,7.0,58.0,3.0,14.0
64755,3.0,49.0,2.0,13.0
64756,4.0,28.0,2.0,12.0
64757,5.0,55.0,1.0,3.0
64758,3.0,28.0,1.0,6.0
64759,3.0,24.0,2.0,7.0
64760,3.0,54.0,2.0,15.0
64761,5.0,39.0,2.0,12.0
64762,1.0,53.0,1.0,23.0
64763,1.0,108.0,0.0,25.0
64764,1.0,22.0,0.0,0.0
64765,21.0,448.0,9.0,92.0
64766,2.0,36.0,1.0,11.0
64767,1.0,41.0,1.0,25.0
64768,4.0,27.0,2.0,11.0
64769,2.0,56.0,3.0,19.0
64770,0.0,72.0,0.0,27.0
64771,1.0,80.0,1.0,27.0
64772,12.0,124.0,6.0,30.0
64773,3.0,98.0,2.0,30.0
64774,2.0,36.0,1.0,11.0
64775,12.0,124.0,6.0,30.0
64776,0.0,50.0,0.0,20.0
64777,3.0,14.0,2.0,8.0
64778,1.0,49.0,2.0,16.0
64779,5.0,103.0,3.0,31.0
64780,2.0,41.0,0.0,9.0
64781,1.0,2.0,1.0,2.0
64782,2.0,41.0,2.0,18.0
64783,0.0,38.0,0.0,20.0
64784,0.0,108.0,0.0,40.0
64785,6.0,59.0,3.0,9.0
64786,1.0,36.0,1.0,15.0
64787,0.0,106.0,0.0,26.0
64788,1.0,34.0,2.0,8.0
64789,4.0,58.0,1.0,11.0
64790,6.0,120.0,4.0,50.0
64791,2.0,30.0,3.0,9.0
64792,8.0,197.0,5.0,48.0
64793,1.0,72.0,0.0,20.0
64794,2.0,36.0,1.0,11.0
64795,4.0,63.0,1.0,17.0
64796,5.0,136.0,2.0,28.0
64797,0.0,30.0,0.0,11.0
64798,7.0,72.0,3.0,12.0
64799,4.0,182.0,1.0,31.0
64800,0.0,146.0,0.0,62.0
64801,3.0,204.0,2.0,61.0
64802,3.0,165.0,1.0,60.0
64803,0.0,33.0,0.0,17.0
64804,3.0,34.0,1.0,4.0
64805,0.0,20.0,1.0,7.0
64806,4.0,67.0,3.0,22.0
64807,0.0,172.0,0.0,77.0
64808,0.0,27.0,1.0,12.0
64809,1.0,91.0,1.0,39.0
64810,6.0,69.0,3.0,18.0
64811,3.0,33.0,1.0,12.0
64812,0.0,45.0,0.0,16.0
64813,1.0,16.0,0.0,3.0
64814,2.0,56.0,1.0,21.0
64815,2.0,39.0,1.0,6.0
64816,1.0,27.0,0.0,7.0
64817,1.0,83.0,1.0,28.0
64818,4.0,87.0,3.0,4.0
64819,12.0,154.0,7.0,54.0
64820,2.0,34.0,1.0,11.0
64821,5.0,64.0,2.0,17.0
64822,2.0,17.0,0.0,2.0
64823,2.0,61.0,4.0,15.0
64824,8.0,48.0,4.0,12.0
64825,3.0,26.0,1.0,8.0
64826,2.0,29.0,4.0,9.0
64827,0.0,89.0,0.0,19.0
64828,0.0,8.0,0.0,5.0
64829,0.0,55.0,0.0,28.0
64830,0.0,14.0,1.0,4.0
64831,4.0,35.0,2.0,8.0
64832,2.0,48.0,1.0,12.0
64833,3.0,28.0,1.0,8.0
64834,5.0,105.0,4.0,60.0
64835,2.0,119.0,2.0,70.0
64836,5.0,45.0,3.0,18.0
64837,7.0,36.0,4.0,6.0
64838,0.0,13.0,0.0,1.0
64839,1.0,30.0,1.0,8.0
64840,1.0,224.0,1.0,75.0
64841,11.0,143.0,6.0,48.0
64842,0.0,56.0,0.0,9.0
64843,9.0,72.0,4.0,12.0
64844,5.0,50.0,4.0,32.0
64845,0.0,22.0,2.0,5.0
64846,2.0,82.0,1.0,20.0
64847,2.0,45.0,2.0,5.0
64848,0.0,35.0,0.0,7.0
64849,1.0,87.0,0.0,28.0
64850,4.0,45.0,0.0,6.0
64851,0.0,32.0,0.0,12.0
64852,0.0,36.0,0.0,14.0
64853,0.0,116.0,0.0,29.0
64854,4.0,33.0,3.0,13.0
64855,0.0,50.0,0.0,20.0
64856,1.0,28.0,2.0,17.0
64857,2.0,25.0,0.0,4.0
64858,2.0,69.0,1.0,14.0
64859,5.0,204.0,2.0,41.0
64860,6.0,283.0,2.0,47.0
64861,3.0,25.0,1.0,7.0
64862,3.0,89.0,0.0,17.0
64863,1.0,40.0,0.0,9.0
64864,2.0,37.0,0.0,8.0
64865,1.0,120.0,0.0,41.0
64866,1.0,73.0,2.0,28.0
64867,1.0,28.0,2.0,13.0
64868,2.0,24.0,2.0,5.0
64869,0.0,23.0,0.0,4.0
64870,1.0,16.0,1.0,7.0
64871,0.0,236.0,0.0,90.0
64872,3.0,40.0,2.0,13.0
64873,2.0,8.0,1.0,4.0
64874,0.0,279.0,1.0,168.0
64875,2.0,163.0,2.0,66.0
64876,10.0,100.0,7.0,49.0
64877,1.0,19.0,0.0,6.0
64878,15.0,210.0,9.0,72.0
64879,4.0,64.0,3.0,6.0
64880,4.0,25.0,3.0,6.0
64881,0.0,186.0,0.0,52.0
64882,1.0,271.0,1.0,109.0
64883,3.0,56.0,1.0,20.0
64884,0.0,37.0,0.0,16.0
64885,5.0,21.0,3.0,7.0
64886,1.0,22.0,0.0,4.0
64887,3.0,253.0,2.0,60.0
64888,0.0,69.0,0.0,16.0
64889,4.0,85.0,3.0,30.0
64890,2.0,54.0,1.0,10.0
64891,3.0,79.0,2.0,26.0
64892,3.0,9.0,2.0,1.0
64893,4.0,29.0,3.0,3.0
64894,4.0,77.0,3.0,41.0
64895,1.0,63.0,2.0,32.0
64896,1.0,23.0,1.0,8.0
64897,4.0,81.0,2.0,19.0
64898,1.0,23.0,0.0,5.0
64899,4.0,115.0,2.0,37.0
64900,5.0,100.0,3.0,45.0
64901,2.0,37.0,2.0,8.0
64902,1.0,26.0,0.0,2.0
64903,1.0,86.0,1.0,18.0
64904,0.0,18.0,0.0,6.0
64905,5.0,49.0,1.0,9.0
64906,7.0,169.0,1.0,17.0
64907,5.0,118.0,1.0,22.0
64908,1.0,78.0,2.0,23.0
64909,1.0,44.0,2.0,23.0
64910,3.0,35.0,1.0,8.0
64911,1.0,43.0,0.0,4.0
64912,3.0,10.0,2.0,5.0
64913,1.0,4.0,0.0,2.0
64914,1.0,34.0,0.0,7.0
64915,0.0,36.0,0.0,10.0
64916,0.0,87.0,0.0,37.0
64917,1.0,84.0,0.0,21.0
64918,6.0,141.0,3.0,28.0
64919,0.0,36.0,0.0,16.0
64920,0.0,15.0,0.0,3.0
64921,2.0,173.0,1.0,80.0
64922,2.0,75.0,2.0,19.0
64923,11.0,134.0,7.0,58.0
64924,2.0,20.0,1.0,5.0
64925,4.0,85.0,1.0,22.0
64926,4.0,47.0,3.0,20.0
64927,9.0,223.0,8.0,78.0
64928,4.0,86.0,0.0,12.0
64929,1.0,14.0,1.0,5.0
64930,4.0,25.0,1.0,4.0
64931,0.0,55.0,0.0,16.0
64932,0.0,12.0,0.0,6.0
64933,0.0,43.0,1.0,12.0
64934,6.0,205.0,3.0,65.0
64935,1.0,55.0,0.0,19.0
64936,0.0,79.0,0.0,19.0
64937,2.0,40.0,1.0,7.0
64938,3.0,81.0,1.0,7.0
64939,2.0,69.0,0.0,10.0
64940,3.0,22.0,3.0,10.0
64941,2.0,64.0,1.0,12.0
64942,1.0,279.0,1.0,99.0
64943,3.0,170.0,1.0,53.0
64944,3.0,22.0,0.0,0.0
64945,1.0,16.0,0.0,4.0
64946,3.0,57.0,2.0,13.0
64947,2.0,40.0,3.0,12.0
64948,8.0,303.0,3.0,89.0
64949,2.0,37.0,0.0,14.0
64950,2.0,73.0,1.0,17.0
64951,0.0,37.0,1.0,13.0
64952,1.0,17.0,1.0,5.0
64953,3.0,27.0,2.0,8.0
64954,2.0,24.0,1.0,0.0
64955,3.0,46.0,2.0,3.0
64956,0.0,42.0,0.0,12.0
64957,6.0,31.0,3.0,7.0
64958,1.0,72.0,1.0,11.0
64959,2.0,33.0,1.0,14.0
64960,2.0,81.0,1.0,26.0
64961,1.0,38.0,1.0,23.0
64962,6.0,32.0,1.0,1.0
64963,0.0,60.0,0.0,15.0
64964,1.0,133.0,1.0,37.0
64965,7.0,157.0,4.0,58.0
64966,6.0,66.0,3.0,14.0
64967,3.0,136.0,3.0,66.0
64968,0.0,34.0,0.0,7.0
64969,1.0,60.0,0.0,15.0
64970,21.0,448.0,9.0,92.0
64971,0.0,44.0,0.0,23.0
64972,3.0,54.0,2.0,14.0
64973,4.0,53.0,3.0,4.0
64974,1.0,24.0,0.0,5.0
64975,3.0,21.0,2.0,2.0
64976,0.0,136.0,0.0,45.0
64977,2.0,261.0,1.0,104.0
64978,5.0,55.0,4.0,13.0
64979,13.0,184.0,7.0,58.0
64980,3.0,35.0,2.0,9.0
64981,3.0,16.0,3.0,4.0
64982,13.0,185.0,7.0,59.0
64983,1.0,36.0,1.0,11.0
64984,5.0,117.0,3.0,48.0
64985,1.0,42.0,1.0,23.0
64986,3.0,33.0,1.0,3.0
64987,2.0,19.0,1.0,8.0
64988,0.0,133.0,0.0,33.0
64989,1.0,4.0,0.0,2.0
64990,0.0,20.0,0.0,4.0
64991,0.0,125.0,1.0,21.0
64992,1.0,30.0,0.0,4.0
64993,1.0,243.0,1.0,101.0
64994,1.0,45.0,0.0,3.0
64995,3.0,26.0,2.0,2.0
64996,0.0,30.0,0.0,14.0
64997,2.0,17.0,2.0,12.0
64998,4.0,36.0,4.0,4.0
64999,6.0,324.0,1.0,97.0
65000,1.0,53.0,0.0,17.0
65001,5.0,56.0,4.0,25.0
65002,2.0,53.0,0.0,15.0
65003,5.0,90.0,1.0,14.0
65004,1.0,210.0,1.0,70.0
65005,10.0,112.0,5.0,32.0
65006,1.0,13.0,1.0,4.0
65007,2.0,58.0,1.0,19.0
65008,1.0,74.0,0.0,20.0
65009,4.0,45.0,3.0,28.0
65010,2.0,112.0,3.0,45.0
65011,24.0,352.0,7.0,34.0
65012,1.0,19.0,1.0,9.0
65013,3.0,28.0,2.0,11.0
65014,6.0,346.0,3.0,119.0
65015,0.0,25.0,0.0,9.0
65016,3.0,52.0,1.0,14.0
65017,3.0,28.0,2.0,14.0
65018,1.0,42.0,2.0,11.0
65019,2.0,17.0,0.0,2.0
65020,6.0,30.0,3.0,6.0
65021,2.0,85.0,0.0,12.0
65022,2.0,73.0,2.0,35.0
65023,0.0,19.0,0.0,8.0
65024,8.0,194.0,2.0,64.0
65025,0.0,54.0,0.0,6.0
65026,0.0,48.0,0.0,13.0
65027,2.0,67.0,2.0,27.0
65028,5.0,61.0,2.0,10.0
65029,2.0,434.0,0.0,124.0
