,q1_kcores,q2_kcores,q1_q2_kcores_ratio,q1_q2_kcores_diff,q1_q2_kcores_diff_normed
60223,4.0,4.0,1.0,0.0,0.0
60224,5.0,1.0,0.2,4.0,0.6666666666666666
60225,3.0,3.0,1.0,0.0,0.0
60226,5.0,5.0,1.0,0.0,0.0
60227,9.0,7.0,0.7777777777777777,2.0,0.125
60228,7.0,7.0,1.0,0.0,0.0
60229,17.0,16.0,0.9411764705882353,1.0,0.030303030303030304
60230,1.0,6.0,0.16666666666666666,5.0,0.7142857142857143
60231,1.0,2.0,0.5,1.0,0.3333333333333333
60232,2.0,3.0,0.6666666666666666,1.0,0.2
60233,17.0,17.0,1.0,0.0,0.0
60234,1.0,1.0,1.0,0.0,0.0
60235,11.0,11.0,1.0,0.0,0.0
60236,1.0,1.0,1.0,0.0,0.0
60237,2.0,4.0,0.5,2.0,0.3333333333333333
60238,4.0,5.0,0.8,1.0,0.1111111111111111
60239,1.0,1.0,1.0,0.0,0.0
60240,1.0,1.0,1.0,0.0,0.0
60241,1.0,1.0,1.0,0.0,0.0
60242,1.0,1.0,1.0,0.0,0.0
60243,,12.0,,,
60244,10.0,10.0,1.0,0.0,0.0
60245,6.0,6.0,1.0,0.0,0.0
60246,1.0,,,,
60247,19.0,19.0,1.0,0.0,0.0
60248,8.0,8.0,1.0,0.0,0.0
60249,1.0,1.0,1.0,0.0,0.0
60250,4.0,4.0,1.0,0.0,0.0
60251,4.0,1.0,0.25,3.0,0.6
60252,18.0,18.0,1.0,0.0,0.0
60253,5.0,5.0,1.0,0.0,0.0
60254,22.0,22.0,1.0,0.0,0.0
60255,5.0,3.0,0.6,2.0,0.25
60256,10.0,10.0,1.0,0.0,0.0
60257,5.0,5.0,1.0,0.0,0.0
60258,1.0,1.0,1.0,0.0,0.0
60259,1.0,4.0,0.25,3.0,0.6
60260,1.0,1.0,1.0,0.0,0.0
60261,1.0,1.0,1.0,0.0,0.0
60262,4.0,5.0,0.8,1.0,0.1111111111111111
60263,4.0,4.0,1.0,0.0,0.0
60264,6.0,4.0,0.6666666666666666,2.0,0.2
60265,3.0,3.0,1.0,0.0,0.0
60266,4.0,4.0,1.0,0.0,0.0
60267,17.0,17.0,1.0,0.0,0.0
60268,1.0,1.0,1.0,0.0,0.0
60269,1.0,1.0,1.0,0.0,0.0
60270,4.0,4.0,1.0,0.0,0.0
60271,2.0,2.0,1.0,0.0,0.0
60272,2.0,2.0,1.0,0.0,0.0
60273,1.0,1.0,1.0,0.0,0.0
60274,3.0,3.0,1.0,0.0,0.0
60275,3.0,3.0,1.0,0.0,0.0
60276,1.0,1.0,1.0,0.0,0.0
60277,11.0,11.0,1.0,0.0,0.0
60278,15.0,8.0,0.5333333333333333,7.0,0.30434782608695654
60279,4.0,4.0,1.0,0.0,0.0
60280,2.0,2.0,1.0,0.0,0.0
60281,2.0,2.0,1.0,0.0,0.0
60282,6.0,6.0,1.0,0.0,0.0
60283,1.0,1.0,1.0,0.0,0.0
60284,5.0,9.0,0.5555555555555556,4.0,0.2857142857142857
60285,8.0,8.0,1.0,0.0,0.0
60286,2.0,2.0,1.0,0.0,0.0
60287,1.0,1.0,1.0,0.0,0.0
60288,1.0,1.0,1.0,0.0,0.0
60289,11.0,12.0,0.9166666666666666,1.0,0.043478260869565216
60290,14.0,14.0,1.0,0.0,0.0
60291,1.0,1.0,1.0,0.0,0.0
60292,6.0,6.0,1.0,0.0,0.0
60293,1.0,1.0,1.0,0.0,0.0
60294,6.0,6.0,1.0,0.0,0.0
60295,4.0,4.0,1.0,0.0,0.0
60296,6.0,6.0,1.0,0.0,0.0
60297,23.0,23.0,1.0,0.0,0.0
60298,10.0,10.0,1.0,0.0,0.0
60299,6.0,5.0,0.8333333333333334,1.0,0.09090909090909091
60300,1.0,1.0,1.0,0.0,0.0
60301,1.0,4.0,0.25,3.0,0.6
60302,13.0,13.0,1.0,0.0,0.0
60303,12.0,11.0,0.9166666666666667,1.0,0.043478260869565216
60304,17.0,17.0,1.0,0.0,0.0
60305,6.0,6.0,1.0,0.0,0.0
60306,8.0,8.0,1.0,0.0,0.0
60307,12.0,12.0,1.0,0.0,0.0
60308,1.0,2.0,0.5,1.0,0.3333333333333333
60309,1.0,1.0,1.0,0.0,0.0
60310,17.0,17.0,1.0,0.0,0.0
60311,13.0,13.0,1.0,0.0,0.0
60312,1.0,1.0,1.0,0.0,0.0
60313,3.0,1.0,0.3333333333333333,2.0,0.5
60314,4.0,4.0,1.0,0.0,0.0
60315,30.0,30.0,1.0,0.0,0.0
60316,3.0,2.0,0.6666666666666666,1.0,0.2
60317,5.0,4.0,0.8,1.0,0.1111111111111111
60318,3.0,3.0,1.0,0.0,0.0
60319,5.0,2.0,0.4,3.0,0.42857142857142855
60320,1.0,1.0,1.0,0.0,0.0
60321,2.0,2.0,1.0,0.0,0.0
60322,8.0,24.0,0.3333333333333333,16.0,0.5
60323,3.0,3.0,1.0,0.0,0.0
60324,3.0,3.0,1.0,0.0,0.0
60325,5.0,5.0,1.0,0.0,0.0
60326,1.0,1.0,1.0,0.0,0.0
60327,6.0,6.0,1.0,0.0,0.0
60328,6.0,6.0,1.0,0.0,0.0
60329,7.0,7.0,1.0,0.0,0.0
60330,17.0,15.0,0.8823529411764706,2.0,0.0625
60331,6.0,6.0,1.0,0.0,0.0
60332,15.0,15.0,1.0,0.0,0.0
60333,10.0,10.0,1.0,0.0,0.0
60334,5.0,5.0,1.0,0.0,0.0
60335,6.0,6.0,1.0,0.0,0.0
60336,7.0,,,,
60337,1.0,10.0,0.1,9.0,0.8181818181818182
60338,1.0,1.0,1.0,0.0,0.0
60339,1.0,1.0,1.0,0.0,0.0
60340,5.0,5.0,1.0,0.0,0.0
60341,1.0,1.0,1.0,0.0,0.0
60342,3.0,3.0,1.0,0.0,0.0
60343,17.0,17.0,1.0,0.0,0.0
60344,2.0,2.0,1.0,0.0,0.0
60345,4.0,4.0,1.0,0.0,0.0
60346,7.0,7.0,1.0,0.0,0.0
60347,3.0,2.0,0.6666666666666666,1.0,0.2
60348,1.0,1.0,1.0,0.0,0.0
60349,8.0,9.0,0.8888888888888888,1.0,0.058823529411764705
60350,30.0,30.0,1.0,0.0,0.0
60351,2.0,2.0,1.0,0.0,0.0
60352,1.0,1.0,1.0,0.0,0.0
60353,22.0,22.0,1.0,0.0,0.0
60354,11.0,11.0,1.0,0.0,0.0
60355,3.0,3.0,1.0,0.0,0.0
60356,2.0,2.0,1.0,0.0,0.0
60357,1.0,1.0,1.0,0.0,0.0
60358,3.0,2.0,0.6666666666666666,1.0,0.2
60359,6.0,6.0,1.0,0.0,0.0
60360,1.0,1.0,1.0,0.0,0.0
60361,1.0,1.0,1.0,0.0,0.0
60362,4.0,,,,
60363,12.0,12.0,1.0,0.0,0.0
60364,1.0,1.0,1.0,0.0,0.0
60365,1.0,1.0,1.0,0.0,0.0
60366,12.0,12.0,1.0,0.0,0.0
60367,3.0,2.0,0.6666666666666666,1.0,0.2
60368,1.0,1.0,1.0,0.0,0.0
60369,2.0,2.0,1.0,0.0,0.0
60370,3.0,3.0,1.0,0.0,0.0
60371,1.0,1.0,1.0,0.0,0.0
60372,3.0,3.0,1.0,0.0,0.0
60373,1.0,2.0,0.5,1.0,0.3333333333333333
60374,1.0,3.0,0.3333333333333333,2.0,0.5
60375,14.0,14.0,1.0,0.0,0.0
60376,1.0,1.0,1.0,0.0,0.0
60377,3.0,1.0,0.3333333333333333,2.0,0.5
60378,5.0,4.0,0.8,1.0,0.1111111111111111
60379,2.0,3.0,0.6666666666666666,1.0,0.2
60380,12.0,12.0,1.0,0.0,0.0
60381,5.0,5.0,1.0,0.0,0.0
60382,23.0,23.0,1.0,0.0,0.0
60383,2.0,2.0,1.0,0.0,0.0
60384,2.0,2.0,1.0,0.0,0.0
60385,1.0,1.0,1.0,0.0,0.0
60386,1.0,1.0,1.0,0.0,0.0
60387,2.0,2.0,1.0,0.0,0.0
60388,1.0,1.0,1.0,0.0,0.0
60389,4.0,1.0,0.25,3.0,0.6
60390,2.0,1.0,0.5,1.0,0.3333333333333333
60391,4.0,4.0,1.0,0.0,0.0
60392,4.0,4.0,1.0,0.0,0.0
60393,28.0,28.0,1.0,0.0,0.0
60394,2.0,2.0,1.0,0.0,0.0
60395,1.0,12.0,0.08333333333333333,11.0,0.8461538461538461
60396,2.0,1.0,0.5,1.0,0.3333333333333333
60397,4.0,4.0,1.0,0.0,0.0
60398,4.0,4.0,1.0,0.0,0.0
60399,1.0,2.0,0.5,1.0,0.3333333333333333
60400,3.0,1.0,0.3333333333333333,2.0,0.5
60401,6.0,6.0,1.0,0.0,0.0
60402,16.0,16.0,1.0,0.0,0.0
60403,1.0,1.0,1.0,0.0,0.0
60404,6.0,6.0,1.0,0.0,0.0
60405,1.0,2.0,0.5,1.0,0.3333333333333333
60406,1.0,1.0,1.0,0.0,0.0
60407,3.0,1.0,0.3333333333333333,2.0,0.5
60408,11.0,7.0,0.6363636363636364,4.0,0.2222222222222222
60409,4.0,4.0,1.0,0.0,0.0
60410,1.0,1.0,1.0,0.0,0.0
60411,1.0,1.0,1.0,0.0,0.0
60412,3.0,3.0,1.0,0.0,0.0
60413,4.0,4.0,1.0,0.0,0.0
60414,28.0,28.0,1.0,0.0,0.0
60415,19.0,19.0,1.0,0.0,0.0
60416,7.0,7.0,1.0,0.0,0.0
60417,4.0,2.0,0.5,2.0,0.3333333333333333
60418,12.0,12.0,1.0,0.0,0.0
60419,7.0,7.0,1.0,0.0,0.0
60420,1.0,1.0,1.0,0.0,0.0
60421,1.0,2.0,0.5,1.0,0.3333333333333333
60422,2.0,2.0,1.0,0.0,0.0
60423,12.0,12.0,1.0,0.0,0.0
60424,2.0,4.0,0.5,2.0,0.3333333333333333
60425,,,,,
60426,13.0,12.0,0.9230769230769231,1.0,0.04
60427,1.0,1.0,1.0,0.0,0.0
60428,4.0,4.0,1.0,0.0,0.0
60429,7.0,7.0,1.0,0.0,0.0
60430,11.0,9.0,0.8181818181818181,2.0,0.1
60431,6.0,6.0,1.0,0.0,0.0
60432,1.0,1.0,1.0,0.0,0.0
60433,10.0,10.0,1.0,0.0,0.0
60434,11.0,11.0,1.0,0.0,0.0
60435,4.0,4.0,1.0,0.0,0.0
60436,20.0,20.0,1.0,0.0,0.0
60437,12.0,12.0,1.0,0.0,0.0
60438,7.0,17.0,0.4117647058823529,10.0,0.4166666666666667
60439,17.0,16.0,0.9411764705882353,1.0,0.030303030303030304
60440,1.0,2.0,0.5,1.0,0.3333333333333333
60441,3.0,3.0,1.0,0.0,0.0
60442,,4.0,,,
60443,1.0,1.0,1.0,0.0,0.0
60444,5.0,6.0,0.8333333333333334,1.0,0.09090909090909091
60445,26.0,26.0,1.0,0.0,0.0
60446,1.0,1.0,1.0,0.0,0.0
60447,2.0,2.0,1.0,0.0,0.0
60448,2.0,1.0,0.5,1.0,0.3333333333333333
60449,1.0,1.0,1.0,0.0,0.0
60450,7.0,7.0,1.0,0.0,0.0
60451,3.0,3.0,1.0,0.0,0.0
60452,5.0,6.0,0.8333333333333334,1.0,0.09090909090909091
60453,1.0,1.0,1.0,0.0,0.0
60454,6.0,5.0,0.8333333333333334,1.0,0.09090909090909091
60455,2.0,2.0,1.0,0.0,0.0
60456,5.0,5.0,1.0,0.0,0.0
60457,8.0,7.0,0.875,1.0,0.06666666666666667
60458,7.0,7.0,1.0,0.0,0.0
60459,1.0,1.0,1.0,0.0,0.0
60460,1.0,1.0,1.0,0.0,0.0
60461,14.0,14.0,1.0,0.0,0.0
60462,1.0,11.0,0.09090909090909091,10.0,0.8333333333333334
60463,17.0,17.0,1.0,0.0,0.0
60464,24.0,24.0,1.0,0.0,0.0
60465,1.0,1.0,1.0,0.0,0.0
60466,5.0,5.0,1.0,0.0,0.0
60467,1.0,1.0,1.0,0.0,0.0
60468,5.0,1.0,0.2,4.0,0.6666666666666666
60469,4.0,4.0,1.0,0.0,0.0
60470,2.0,2.0,1.0,0.0,0.0
60471,4.0,4.0,1.0,0.0,0.0
60472,6.0,6.0,1.0,0.0,0.0
60473,1.0,1.0,1.0,0.0,0.0
60474,23.0,23.0,1.0,0.0,0.0
60475,1.0,1.0,1.0,0.0,0.0
60476,3.0,1.0,0.3333333333333333,2.0,0.5
60477,1.0,3.0,0.3333333333333333,2.0,0.5
60478,1.0,1.0,1.0,0.0,0.0
60479,21.0,21.0,1.0,0.0,0.0
60480,1.0,2.0,0.5,1.0,0.3333333333333333
60481,1.0,1.0,1.0,0.0,0.0
60482,28.0,28.0,1.0,0.0,0.0
60483,1.0,2.0,0.5,1.0,0.3333333333333333
60484,17.0,17.0,1.0,0.0,0.0
60485,8.0,6.0,0.75,2.0,0.14285714285714285
60486,4.0,4.0,1.0,0.0,0.0
60487,5.0,6.0,0.8333333333333334,1.0,0.09090909090909091
60488,4.0,,,,
60489,3.0,3.0,1.0,0.0,0.0
60490,2.0,2.0,1.0,0.0,0.0
60491,1.0,1.0,1.0,0.0,0.0
60492,1.0,1.0,1.0,0.0,0.0
60493,5.0,5.0,1.0,0.0,0.0
60494,4.0,6.0,0.6666666666666666,2.0,0.2
60495,11.0,11.0,1.0,0.0,0.0
60496,4.0,6.0,0.6666666666666666,2.0,0.2
60497,4.0,1.0,0.25,3.0,0.6
60498,23.0,28.0,0.8214285714285714,5.0,0.09803921568627451
60499,5.0,5.0,1.0,0.0,0.0
60500,8.0,8.0,1.0,0.0,0.0
60501,4.0,4.0,1.0,0.0,0.0
60502,1.0,1.0,1.0,0.0,0.0
60503,2.0,2.0,1.0,0.0,0.0
60504,1.0,1.0,1.0,0.0,0.0
60505,7.0,7.0,1.0,0.0,0.0
60506,1.0,1.0,1.0,0.0,0.0
60507,2.0,2.0,1.0,0.0,0.0
60508,1.0,17.0,0.058823529411764705,16.0,0.8888888888888888
60509,2.0,2.0,1.0,0.0,0.0
60510,2.0,,,,
60511,28.0,23.0,0.8214285714285714,5.0,0.09803921568627451
60512,7.0,7.0,1.0,0.0,0.0
60513,2.0,3.0,0.6666666666666666,1.0,0.2
60514,2.0,1.0,0.5,1.0,0.3333333333333333
60515,1.0,1.0,1.0,0.0,0.0
60516,3.0,3.0,1.0,0.0,0.0
60517,1.0,1.0,1.0,0.0,0.0
60518,23.0,23.0,1.0,0.0,0.0
60519,1.0,2.0,0.5,1.0,0.3333333333333333
60520,2.0,1.0,0.5,1.0,0.3333333333333333
60521,6.0,6.0,1.0,0.0,0.0
60522,2.0,2.0,1.0,0.0,0.0
60523,2.0,2.0,1.0,0.0,0.0
60524,12.0,12.0,1.0,0.0,0.0
60525,1.0,1.0,1.0,0.0,0.0
60526,2.0,2.0,1.0,0.0,0.0
60527,1.0,1.0,1.0,0.0,0.0
60528,1.0,1.0,1.0,0.0,0.0
60529,5.0,5.0,1.0,0.0,0.0
60530,10.0,10.0,1.0,0.0,0.0
60531,3.0,1.0,0.3333333333333333,2.0,0.5
60532,6.0,6.0,1.0,0.0,0.0
60533,16.0,23.0,0.6956521739130435,7.0,0.1794871794871795
60534,1.0,1.0,1.0,0.0,0.0
60535,2.0,2.0,1.0,0.0,0.0
60536,5.0,5.0,1.0,0.0,0.0
60537,1.0,1.0,1.0,0.0,0.0
60538,14.0,14.0,1.0,0.0,0.0
60539,16.0,20.0,0.8,4.0,0.1111111111111111
60540,1.0,5.0,0.2,4.0,0.6666666666666666
60541,1.0,1.0,1.0,0.0,0.0
60542,2.0,1.0,0.5,1.0,0.3333333333333333
60543,25.0,4.0,0.16,21.0,0.7241379310344828
60544,8.0,8.0,1.0,0.0,0.0
60545,10.0,10.0,1.0,0.0,0.0
60546,7.0,7.0,1.0,0.0,0.0
60547,1.0,1.0,1.0,0.0,0.0
60548,23.0,23.0,1.0,0.0,0.0
60549,5.0,3.0,0.6,2.0,0.25
60550,3.0,2.0,0.6666666666666666,1.0,0.2
60551,1.0,1.0,1.0,0.0,0.0
60552,8.0,8.0,1.0,0.0,0.0
60553,5.0,5.0,1.0,0.0,0.0
60554,2.0,2.0,1.0,0.0,0.0
60555,1.0,1.0,1.0,0.0,0.0
60556,4.0,4.0,1.0,0.0,0.0
60557,24.0,24.0,1.0,0.0,0.0
60558,4.0,4.0,1.0,0.0,0.0
60559,1.0,2.0,0.5,1.0,0.3333333333333333
60560,2.0,3.0,0.6666666666666666,1.0,0.2
60561,2.0,2.0,1.0,0.0,0.0
60562,2.0,6.0,0.3333333333333333,4.0,0.5
60563,6.0,9.0,0.6666666666666666,3.0,0.2
60564,3.0,3.0,1.0,0.0,0.0
60565,4.0,4.0,1.0,0.0,0.0
60566,9.0,9.0,1.0,0.0,0.0
60567,1.0,1.0,1.0,0.0,0.0
60568,2.0,2.0,1.0,0.0,0.0
60569,1.0,1.0,1.0,0.0,0.0
60570,1.0,1.0,1.0,0.0,0.0
60571,1.0,6.0,0.16666666666666666,5.0,0.7142857142857143
60572,1.0,2.0,0.5,1.0,0.3333333333333333
60573,1.0,1.0,1.0,0.0,0.0
60574,1.0,2.0,0.5,1.0,0.3333333333333333
60575,5.0,5.0,1.0,0.0,0.0
60576,2.0,2.0,1.0,0.0,0.0
60577,1.0,1.0,1.0,0.0,0.0
60578,19.0,19.0,1.0,0.0,0.0
60579,4.0,4.0,1.0,0.0,0.0
60580,12.0,9.0,0.75,3.0,0.14285714285714285
60581,1.0,1.0,1.0,0.0,0.0
60582,5.0,5.0,1.0,0.0,0.0
60583,12.0,12.0,1.0,0.0,0.0
60584,21.0,21.0,1.0,0.0,0.0
60585,10.0,9.0,0.8999999999999999,1.0,0.05263157894736842
60586,2.0,2.0,1.0,0.0,0.0
60587,11.0,11.0,1.0,0.0,0.0
60588,6.0,6.0,1.0,0.0,0.0
60589,2.0,2.0,1.0,0.0,0.0
60590,3.0,3.0,1.0,0.0,0.0
60591,2.0,2.0,1.0,0.0,0.0
60592,18.0,18.0,1.0,0.0,0.0
60593,1.0,1.0,1.0,0.0,0.0
60594,25.0,25.0,1.0,0.0,0.0
60595,2.0,3.0,0.6666666666666666,1.0,0.2
60596,2.0,1.0,0.5,1.0,0.3333333333333333
60597,1.0,1.0,1.0,0.0,0.0
60598,6.0,6.0,1.0,0.0,0.0
60599,7.0,7.0,1.0,0.0,0.0
60600,8.0,8.0,1.0,0.0,0.0
60601,2.0,2.0,1.0,0.0,0.0
60602,,6.0,,,
60603,11.0,11.0,1.0,0.0,0.0
60604,1.0,1.0,1.0,0.0,0.0
60605,9.0,9.0,1.0,0.0,0.0
60606,8.0,8.0,1.0,0.0,0.0
60607,4.0,4.0,1.0,0.0,0.0
60608,8.0,8.0,1.0,0.0,0.0
60609,1.0,4.0,0.25,3.0,0.6
60610,9.0,9.0,1.0,0.0,0.0
60611,7.0,7.0,1.0,0.0,0.0
60612,1.0,1.0,1.0,0.0,0.0
60613,7.0,7.0,1.0,0.0,0.0
60614,11.0,11.0,1.0,0.0,0.0
60615,12.0,12.0,1.0,0.0,0.0
60616,13.0,13.0,1.0,0.0,0.0
60617,2.0,1.0,0.5,1.0,0.3333333333333333
60618,1.0,1.0,1.0,0.0,0.0
60619,2.0,2.0,1.0,0.0,0.0
60620,1.0,1.0,1.0,0.0,0.0
60621,1.0,4.0,0.25,3.0,0.6
60622,3.0,2.0,0.6666666666666666,1.0,0.2
60623,1.0,1.0,1.0,0.0,0.0
60624,1.0,1.0,1.0,0.0,0.0
60625,8.0,8.0,1.0,0.0,0.0
60626,4.0,4.0,1.0,0.0,0.0
60627,25.0,25.0,1.0,0.0,0.0
60628,17.0,17.0,1.0,0.0,0.0
60629,12.0,12.0,1.0,0.0,0.0
60630,13.0,13.0,1.0,0.0,0.0
60631,11.0,7.0,0.6363636363636364,4.0,0.2222222222222222
60632,1.0,1.0,1.0,0.0,0.0
60633,1.0,1.0,1.0,0.0,0.0
60634,3.0,3.0,1.0,0.0,0.0
60635,2.0,2.0,1.0,0.0,0.0
60636,4.0,4.0,1.0,0.0,0.0
60637,4.0,4.0,1.0,0.0,0.0
60638,5.0,5.0,1.0,0.0,0.0
60639,22.0,22.0,1.0,0.0,0.0
60640,20.0,20.0,1.0,0.0,0.0
60641,6.0,6.0,1.0,0.0,0.0
60642,12.0,9.0,0.75,3.0,0.14285714285714285
60643,8.0,12.0,0.6666666666666666,4.0,0.2
60644,7.0,7.0,1.0,0.0,0.0
60645,4.0,4.0,1.0,0.0,0.0
60646,5.0,5.0,1.0,0.0,0.0
60647,30.0,30.0,1.0,0.0,0.0
60648,1.0,1.0,1.0,0.0,0.0
60649,17.0,17.0,1.0,0.0,0.0
60650,,1.0,,,
60651,1.0,1.0,1.0,0.0,0.0
60652,1.0,2.0,0.5,1.0,0.3333333333333333
60653,4.0,4.0,1.0,0.0,0.0
60654,11.0,11.0,1.0,0.0,0.0
60655,11.0,12.0,0.9166666666666666,1.0,0.043478260869565216
60656,1.0,1.0,1.0,0.0,0.0
60657,10.0,10.0,1.0,0.0,0.0
60658,26.0,26.0,1.0,0.0,0.0
60659,3.0,4.0,0.75,1.0,0.14285714285714285
60660,1.0,1.0,1.0,0.0,0.0
60661,5.0,4.0,0.8,1.0,0.1111111111111111
60662,1.0,1.0,1.0,0.0,0.0
60663,1.0,5.0,0.2,4.0,0.6666666666666666
60664,2.0,2.0,1.0,0.0,0.0
60665,1.0,1.0,1.0,0.0,0.0
60666,1.0,1.0,1.0,0.0,0.0
60667,1.0,1.0,1.0,0.0,0.0
60668,7.0,7.0,1.0,0.0,0.0
60669,4.0,4.0,1.0,0.0,0.0
60670,2.0,2.0,1.0,0.0,0.0
60671,4.0,4.0,1.0,0.0,0.0
60672,2.0,2.0,1.0,0.0,0.0
60673,1.0,1.0,1.0,0.0,0.0
60674,1.0,1.0,1.0,0.0,0.0
60675,6.0,6.0,1.0,0.0,0.0
60676,1.0,1.0,1.0,0.0,0.0
60677,5.0,5.0,1.0,0.0,0.0
60678,16.0,8.0,0.5,8.0,0.3333333333333333
60679,12.0,12.0,1.0,0.0,0.0
60680,1.0,1.0,1.0,0.0,0.0
60681,6.0,5.0,0.8333333333333334,1.0,0.09090909090909091
60682,1.0,3.0,0.3333333333333333,2.0,0.5
60683,3.0,8.0,0.375,5.0,0.45454545454545453
60684,1.0,6.0,0.16666666666666666,5.0,0.7142857142857143
60685,1.0,1.0,1.0,0.0,0.0
60686,3.0,3.0,1.0,0.0,0.0
60687,2.0,2.0,1.0,0.0,0.0
60688,13.0,13.0,1.0,0.0,0.0
60689,,3.0,,,
60690,1.0,1.0,1.0,0.0,0.0
60691,2.0,2.0,1.0,0.0,0.0
60692,,1.0,,,
60693,3.0,3.0,1.0,0.0,0.0
60694,10.0,10.0,1.0,0.0,0.0
60695,2.0,2.0,1.0,0.0,0.0
60696,12.0,12.0,1.0,0.0,0.0
60697,5.0,5.0,1.0,0.0,0.0
60698,1.0,3.0,0.3333333333333333,2.0,0.5
60699,,,,,
60700,5.0,5.0,1.0,0.0,0.0
60701,1.0,1.0,1.0,0.0,0.0
60702,2.0,1.0,0.5,1.0,0.3333333333333333
60703,11.0,11.0,1.0,0.0,0.0
60704,1.0,1.0,1.0,0.0,0.0
60705,2.0,1.0,0.5,1.0,0.3333333333333333
60706,12.0,12.0,1.0,0.0,0.0
60707,7.0,7.0,1.0,0.0,0.0
60708,1.0,1.0,1.0,0.0,0.0
60709,23.0,23.0,1.0,0.0,0.0
60710,1.0,1.0,1.0,0.0,0.0
60711,6.0,6.0,1.0,0.0,0.0
60712,1.0,1.0,1.0,0.0,0.0
60713,6.0,4.0,0.6666666666666666,2.0,0.2
60714,2.0,2.0,1.0,0.0,0.0
60715,1.0,1.0,1.0,0.0,0.0
60716,3.0,3.0,1.0,0.0,0.0
60717,9.0,9.0,1.0,0.0,0.0
60718,1.0,1.0,1.0,0.0,0.0
60719,11.0,11.0,1.0,0.0,0.0
60720,1.0,3.0,0.3333333333333333,2.0,0.5
60721,4.0,4.0,1.0,0.0,0.0
60722,2.0,1.0,0.5,1.0,0.3333333333333333
60723,5.0,5.0,1.0,0.0,0.0
60724,4.0,4.0,1.0,0.0,0.0
60725,1.0,1.0,1.0,0.0,0.0
60726,20.0,19.0,0.9500000000000001,1.0,0.02564102564102564
60727,4.0,5.0,0.8,1.0,0.1111111111111111
60728,26.0,26.0,1.0,0.0,0.0
60729,11.0,12.0,0.9166666666666666,1.0,0.043478260869565216
60730,13.0,13.0,1.0,0.0,0.0
60731,6.0,6.0,1.0,0.0,0.0
60732,1.0,1.0,1.0,0.0,0.0
60733,4.0,4.0,1.0,0.0,0.0
60734,16.0,16.0,1.0,0.0,0.0
60735,4.0,4.0,1.0,0.0,0.0
60736,2.0,2.0,1.0,0.0,0.0
60737,3.0,3.0,1.0,0.0,0.0
60738,10.0,10.0,1.0,0.0,0.0
60739,1.0,1.0,1.0,0.0,0.0
60740,2.0,1.0,0.5,1.0,0.3333333333333333
60741,10.0,10.0,1.0,0.0,0.0
60742,4.0,4.0,1.0,0.0,0.0
60743,2.0,3.0,0.6666666666666666,1.0,0.2
60744,3.0,3.0,1.0,0.0,0.0
60745,1.0,5.0,0.2,4.0,0.6666666666666666
60746,4.0,4.0,1.0,0.0,0.0
60747,7.0,4.0,0.5714285714285714,3.0,0.2727272727272727
60748,12.0,12.0,1.0,0.0,0.0
60749,2.0,3.0,0.6666666666666666,1.0,0.2
60750,8.0,7.0,0.875,1.0,0.06666666666666667
60751,7.0,7.0,1.0,0.0,0.0
60752,11.0,11.0,1.0,0.0,0.0
60753,2.0,2.0,1.0,0.0,0.0
60754,7.0,9.0,0.7777777777777778,2.0,0.125
60755,2.0,2.0,1.0,0.0,0.0
60756,16.0,16.0,1.0,0.0,0.0
60757,1.0,1.0,1.0,0.0,0.0
60758,7.0,7.0,1.0,0.0,0.0
60759,9.0,9.0,1.0,0.0,0.0
60760,1.0,1.0,1.0,0.0,0.0
60761,10.0,10.0,1.0,0.0,0.0
60762,1.0,1.0,1.0,0.0,0.0
60763,2.0,1.0,0.5,1.0,0.3333333333333333
60764,1.0,9.0,0.1111111111111111,8.0,0.8
60765,4.0,4.0,1.0,0.0,0.0
60766,7.0,7.0,1.0,0.0,0.0
60767,1.0,1.0,1.0,0.0,0.0
60768,1.0,2.0,0.5,1.0,0.3333333333333333
60769,1.0,1.0,1.0,0.0,0.0
60770,3.0,2.0,0.6666666666666666,1.0,0.2
60771,1.0,1.0,1.0,0.0,0.0
60772,4.0,4.0,1.0,0.0,0.0
60773,1.0,1.0,1.0,0.0,0.0
60774,3.0,3.0,1.0,0.0,0.0
60775,1.0,1.0,1.0,0.0,0.0
60776,7.0,1.0,0.14285714285714285,6.0,0.75
60777,1.0,1.0,1.0,0.0,0.0
60778,2.0,2.0,1.0,0.0,0.0
60779,2.0,2.0,1.0,0.0,0.0
60780,15.0,11.0,0.7333333333333334,4.0,0.15384615384615385
60781,3.0,3.0,1.0,0.0,0.0
60782,6.0,6.0,1.0,0.0,0.0
60783,1.0,1.0,1.0,0.0,0.0
60784,4.0,4.0,1.0,0.0,0.0
60785,1.0,3.0,0.3333333333333333,2.0,0.5
60786,3.0,3.0,1.0,0.0,0.0
60787,1.0,1.0,1.0,0.0,0.0
60788,5.0,2.0,0.4,3.0,0.42857142857142855
60789,1.0,1.0,1.0,0.0,0.0
60790,1.0,1.0,1.0,0.0,0.0
60791,8.0,7.0,0.875,1.0,0.06666666666666667
60792,1.0,2.0,0.5,1.0,0.3333333333333333
60793,1.0,4.0,0.25,3.0,0.6
60794,1.0,3.0,0.3333333333333333,2.0,0.5
60795,,,,,
60796,3.0,3.0,1.0,0.0,0.0
60797,3.0,1.0,0.3333333333333333,2.0,0.5
60798,2.0,3.0,0.6666666666666666,1.0,0.2
60799,12.0,12.0,1.0,0.0,0.0
60800,11.0,11.0,1.0,0.0,0.0
