,q1_neigh,q2_neigh,common_neigh,distinct_neigh,clique_size,shortest_path
70715,1.0,7.0,0.0,8.0,2.0,10.0
70716,23.0,21.0,18.0,26.0,19.0,2.0
70717,11.0,8.0,7.0,12.0,9.0,2.0
70718,2.0,7.0,0.0,9.0,2.0,3.0
70719,1.0,4.0,0.0,5.0,2.0,10.0
70720,1.0,4.0,0.0,5.0,2.0,10.0
70721,6.0,1.0,0.0,7.0,2.0,10.0
70722,4.0,1.0,0.0,5.0,2.0,10.0
70723,1.0,4.0,0.0,5.0,2.0,10.0
70724,1.0,13.0,0.0,14.0,2.0,10.0
70725,1.0,144.0,0.0,145.0,2.0,10.0
70726,39.0,43.0,38.0,44.0,31.0,2.0
70727,7.0,8.0,6.0,9.0,7.0,2.0
70728,16.0,17.0,14.0,19.0,10.0,2.0
70729,5.0,1.0,0.0,6.0,2.0,10.0
70730,5.0,88.0,0.0,93.0,5.0,3.0
70731,7.0,10.0,4.0,13.0,6.0,2.0
70732,6.0,1.0,0.0,7.0,2.0,10.0
70733,24.0,23.0,18.0,29.0,20.0,2.0
70734,19.0,20.0,18.0,21.0,17.0,2.0
70735,3.0,5.0,0.0,8.0,2.0,10.0
70736,8.0,26.0,0.0,34.0,2.0,4.0
70737,24.0,21.0,18.0,27.0,19.0,2.0
70738,20.0,19.0,18.0,21.0,19.0,2.0
70739,41.0,24.0,21.0,44.0,26.0,2.0
70740,1.0,8.0,0.0,9.0,2.0,10.0
70741,4.0,2.0,1.0,5.0,3.0,2.0
70742,5.0,1.0,0.0,6.0,2.0,10.0
70743,27.0,11.0,2.0,36.0,6.0,2.0
70744,7.0,7.0,5.0,9.0,6.0,2.0
70745,7.0,5.0,3.0,9.0,5.0,2.0
70746,1.0,6.0,0.0,7.0,2.0,10.0
70747,1.0,18.0,0.0,19.0,2.0,10.0
70748,2.0,4.0,1.0,5.0,3.0,2.0
70749,5.0,5.0,4.0,6.0,6.0,2.0
70750,1.0,9.0,0.0,10.0,2.0,10.0
70751,1.0,6.0,0.0,7.0,2.0,10.0
70752,9.0,1.0,0.0,10.0,2.0,10.0
70753,1.0,4.0,0.0,5.0,2.0,10.0
70754,1.0,6.0,0.0,7.0,2.0,10.0
70755,4.0,2.0,1.0,5.0,3.0,2.0
70756,5.0,1.0,0.0,6.0,3.0,10.0
70757,4.0,1.0,0.0,5.0,2.0,10.0
70758,1.0,7.0,0.0,8.0,2.0,10.0
70759,18.0,6.0,4.0,20.0,12.0,2.0
70760,5.0,2.0,1.0,6.0,3.0,2.0
70761,7.0,10.0,6.0,11.0,7.0,2.0
70762,1.0,7.0,0.0,8.0,2.0,10.0
70763,11.0,11.0,10.0,12.0,12.0,2.0
70764,1.0,6.0,0.0,7.0,2.0,10.0
70765,2.0,5.0,1.0,6.0,3.0,2.0
70766,1.0,4.0,0.0,5.0,2.0,10.0
70767,11.0,9.0,8.0,12.0,10.0,2.0
70768,31.0,38.0,29.0,40.0,24.0,2.0
70769,10.0,18.0,5.0,23.0,7.0,2.0
70770,9.0,1.0,0.0,10.0,2.0,10.0
70771,7.0,7.0,4.0,10.0,5.0,2.0
70772,7.0,11.0,6.0,12.0,8.0,2.0
70773,8.0,5.0,1.0,12.0,3.0,2.0
70774,5.0,1.0,0.0,6.0,2.0,10.0
70775,6.0,19.0,4.0,21.0,5.0,2.0
70776,8.0,7.0,4.0,11.0,6.0,2.0
70777,27.0,20.0,19.0,28.0,17.0,2.0
70778,7.0,8.0,6.0,9.0,7.0,2.0
70779,21.0,24.0,19.0,26.0,19.0,2.0
70780,1.0,4.0,0.0,5.0,2.0,10.0
70781,26.0,26.0,25.0,27.0,27.0,2.0
70782,8.0,9.0,6.0,11.0,7.0,2.0
70783,1.0,19.0,0.0,20.0,2.0,10.0
70784,14.0,6.0,0.0,20.0,13.0,10.0
70785,1.0,4.0,0.0,5.0,2.0,10.0
70786,5.0,5.0,4.0,6.0,6.0,2.0
70787,5.0,1.0,0.0,6.0,2.0,10.0
70788,21.0,23.0,19.0,25.0,18.0,2.0
70789,5.0,1.0,0.0,6.0,2.0,10.0
70790,1.0,4.0,0.0,5.0,2.0,10.0
70791,4.0,3.0,2.0,5.0,4.0,2.0
70792,11.0,2.0,1.0,12.0,4.0,2.0
70793,1.0,6.0,0.0,7.0,2.0,10.0
70794,6.0,25.0,4.0,27.0,6.0,2.0
70795,2.0,5.0,1.0,6.0,3.0,2.0
70796,6.0,1.0,0.0,7.0,4.0,10.0
70797,4.0,3.0,2.0,5.0,4.0,2.0
70798,4.0,4.0,3.0,5.0,5.0,2.0
70799,4.0,4.0,1.0,7.0,3.0,2.0
70800,19.0,24.0,17.0,26.0,16.0,2.0
70801,4.0,5.0,3.0,6.0,5.0,2.0
70802,6.0,1.0,0.0,7.0,3.0,10.0
70803,1.0,6.0,0.0,7.0,2.0,10.0
70804,4.0,1.0,0.0,5.0,2.0,10.0
70805,19.0,1.0,0.0,20.0,3.0,10.0
70806,6.0,6.0,0.0,12.0,2.0,4.0
70807,4.0,2.0,1.0,5.0,3.0,2.0
70808,11.0,15.0,9.0,17.0,11.0,2.0
70809,8.0,9.0,7.0,10.0,9.0,2.0
70810,4.0,4.0,0.0,8.0,2.0,10.0
70811,5.0,4.0,2.0,7.0,4.0,2.0
70812,4.0,1.0,0.0,5.0,2.0,10.0
70813,1.0,4.0,0.0,5.0,2.0,10.0
70814,5.0,5.0,4.0,6.0,6.0,2.0
70815,49.0,44.0,39.0,54.0,26.0,2.0
70816,11.0,13.0,9.0,15.0,10.0,2.0
70817,13.0,33.0,6.0,40.0,5.0,2.0
70818,14.0,1.0,0.0,15.0,2.0,10.0
70819,1.0,5.0,0.0,6.0,2.0,10.0
70820,3.0,7.0,2.0,8.0,4.0,2.0
70821,4.0,1.0,0.0,5.0,2.0,10.0
70822,4.0,21.0,3.0,22.0,4.0,2.0
70823,7.0,1.0,0.0,8.0,2.0,10.0
70824,23.0,13.0,9.0,27.0,7.0,2.0
70825,5.0,5.0,3.0,7.0,5.0,2.0
70826,1.0,7.0,0.0,8.0,2.0,10.0
70827,6.0,12.0,5.0,13.0,7.0,2.0
70828,9.0,1.0,0.0,10.0,2.0,10.0
70829,3.0,5.0,0.0,8.0,3.0,3.0
70830,4.0,1.0,0.0,5.0,2.0,10.0
70831,8.0,1.0,0.0,9.0,3.0,10.0
70832,1.0,5.0,0.0,6.0,2.0,10.0
70833,10.0,7.0,6.0,11.0,8.0,2.0
70834,18.0,42.0,17.0,43.0,18.0,2.0
70835,10.0,7.0,6.0,11.0,8.0,2.0
70836,11.0,13.0,10.0,14.0,12.0,2.0
70837,4.0,4.0,3.0,5.0,5.0,2.0
70838,5.0,6.0,2.0,9.0,4.0,2.0
70839,2.0,5.0,0.0,7.0,2.0,3.0
70840,8.0,8.0,7.0,9.0,7.0,2.0
70841,1.0,9.0,0.0,10.0,2.0,10.0
70842,37.0,35.0,26.0,46.0,19.0,2.0
70843,27.0,17.0,12.0,32.0,19.0,2.0
70844,25.0,16.0,15.0,26.0,12.0,2.0
70845,15.0,11.0,9.0,17.0,10.0,2.0
70846,6.0,1.0,0.0,7.0,2.0,10.0
70847,4.0,1.0,0.0,5.0,2.0,10.0
70848,5.0,1.0,0.0,6.0,2.0,10.0
70849,4.0,1.0,0.0,5.0,3.0,10.0
70850,55.0,17.0,10.0,62.0,11.0,2.0
70851,5.0,1.0,0.0,6.0,2.0,10.0
70852,7.0,3.0,2.0,8.0,6.0,2.0
70853,1.0,4.0,0.0,5.0,2.0,10.0
70854,19.0,19.0,17.0,21.0,18.0,2.0
70855,5.0,1.0,0.0,6.0,2.0,10.0
70856,2.0,4.0,1.0,5.0,3.0,2.0
70857,14.0,17.0,11.0,20.0,11.0,2.0
70858,40.0,23.0,20.0,43.0,23.0,2.0
70859,4.0,4.0,3.0,5.0,4.0,2.0
70860,6.0,1.0,0.0,7.0,3.0,10.0
70861,25.0,21.0,19.0,27.0,20.0,2.0
70862,10.0,3.0,0.0,13.0,3.0,3.0
70863,1.0,5.0,0.0,6.0,2.0,10.0
70864,13.0,8.0,6.0,15.0,9.0,2.0
70865,14.0,15.0,3.0,26.0,3.0,2.0
70866,9.0,10.0,7.0,12.0,8.0,2.0
70867,17.0,9.0,7.0,19.0,9.0,2.0
70868,5.0,7.0,2.0,10.0,4.0,2.0
70869,1.0,6.0,0.0,7.0,2.0,10.0
70870,10.0,6.0,2.0,14.0,6.0,2.0
70871,10.0,1.0,0.0,11.0,5.0,10.0
70872,9.0,1.0,0.0,10.0,2.0,10.0
70873,4.0,4.0,3.0,5.0,5.0,2.0
70874,13.0,11.0,7.0,17.0,9.0,2.0
70875,11.0,9.0,7.0,13.0,7.0,2.0
70876,8.0,7.0,6.0,9.0,6.0,2.0
70877,1.0,4.0,0.0,5.0,2.0,10.0
70878,9.0,4.0,3.0,10.0,4.0,2.0
70879,17.0,17.0,16.0,18.0,13.0,2.0
70880,4.0,1.0,0.0,5.0,3.0,10.0
70881,14.0,13.0,11.0,16.0,10.0,2.0
70882,31.0,27.0,24.0,34.0,23.0,2.0
70883,5.0,6.0,3.0,8.0,4.0,2.0
70884,6.0,1.0,0.0,7.0,2.0,10.0
70885,6.0,1.0,0.0,7.0,2.0,10.0
70886,1.0,9.0,0.0,10.0,2.0,10.0
70887,5.0,6.0,4.0,7.0,6.0,2.0
70888,11.0,17.0,8.0,20.0,10.0,2.0
70889,8.0,1.0,0.0,9.0,7.0,10.0
70890,8.0,7.0,3.0,12.0,5.0,2.0
70891,1.0,9.0,0.0,10.0,2.0,10.0
70892,32.0,33.0,31.0,34.0,27.0,2.0
70893,6.0,5.0,4.0,7.0,6.0,2.0
70894,4.0,4.0,2.0,6.0,3.0,2.0
70895,4.0,1.0,0.0,5.0,3.0,10.0
70896,6.0,9.0,4.0,11.0,6.0,2.0
70897,41.0,42.0,40.0,43.0,31.0,2.0
70898,13.0,14.0,11.0,16.0,11.0,2.0
70899,1.0,8.0,0.0,9.0,2.0,10.0
70900,2.0,31.0,1.0,32.0,3.0,2.0
70901,4.0,1.0,0.0,5.0,2.0,10.0
70902,26.0,8.0,7.0,27.0,9.0,2.0
70903,4.0,1.0,0.0,5.0,3.0,10.0
70904,17.0,21.0,11.0,27.0,11.0,2.0
70905,10.0,12.0,6.0,16.0,8.0,2.0
70906,15.0,4.0,3.0,16.0,5.0,2.0
70907,1.0,4.0,0.0,5.0,2.0,10.0
70908,5.0,6.0,4.0,7.0,4.0,2.0
70909,5.0,5.0,4.0,6.0,6.0,2.0
70910,38.0,23.0,19.0,42.0,21.0,2.0
70911,5.0,1.0,0.0,6.0,5.0,10.0
70912,6.0,2.0,1.0,7.0,3.0,2.0
70913,2.0,4.0,1.0,5.0,3.0,2.0
70914,11.0,11.0,9.0,13.0,11.0,2.0
70915,7.0,8.0,5.0,10.0,7.0,2.0
70916,13.0,15.0,12.0,16.0,13.0,2.0
70917,5.0,1.0,0.0,6.0,2.0,10.0
70918,4.0,4.0,1.0,7.0,3.0,2.0
70919,4.0,6.0,2.0,8.0,3.0,2.0
70920,29.0,35.0,23.0,41.0,23.0,2.0
70921,12.0,10.0,5.0,17.0,7.0,2.0
70922,12.0,1.0,0.0,13.0,3.0,10.0
70923,19.0,38.0,9.0,48.0,10.0,2.0
70924,8.0,8.0,6.0,10.0,7.0,2.0
70925,1.0,4.0,0.0,5.0,2.0,10.0
70926,7.0,8.0,6.0,9.0,6.0,2.0
70927,17.0,8.0,6.0,19.0,7.0,2.0
70928,5.0,2.0,1.0,6.0,3.0,2.0
70929,25.0,26.0,23.0,28.0,22.0,2.0
70930,1.0,39.0,0.0,40.0,2.0,10.0
70931,1.0,6.0,0.0,7.0,2.0,10.0
70932,19.0,20.0,18.0,21.0,13.0,2.0
70933,4.0,1.0,0.0,5.0,2.0,10.0
70934,5.0,1.0,0.0,6.0,2.0,10.0
70935,5.0,1.0,0.0,6.0,2.0,10.0
70936,1.0,18.0,0.0,19.0,2.0,10.0
70937,17.0,13.0,12.0,18.0,14.0,2.0
70938,2.0,4.0,1.0,5.0,3.0,2.0
70939,1.0,6.0,0.0,7.0,2.0,10.0
70940,4.0,2.0,1.0,5.0,3.0,2.0
70941,6.0,7.0,5.0,8.0,7.0,2.0
70942,12.0,12.0,11.0,13.0,9.0,2.0
70943,19.0,15.0,13.0,21.0,16.0,2.0
70944,17.0,5.0,3.0,19.0,13.0,2.0
70945,2.0,8.0,0.0,10.0,2.0,3.0
70946,8.0,10.0,3.0,15.0,5.0,2.0
70947,8.0,10.0,6.0,12.0,7.0,2.0
70948,5.0,1.0,0.0,6.0,2.0,10.0
70949,4.0,1.0,0.0,5.0,2.0,10.0
70950,12.0,16.0,11.0,17.0,11.0,2.0
70951,5.0,5.0,3.0,7.0,5.0,2.0
70952,18.0,25.0,16.0,27.0,18.0,2.0
70953,8.0,8.0,7.0,9.0,9.0,2.0
70954,1.0,25.0,0.0,26.0,2.0,10.0
70955,8.0,8.0,7.0,9.0,9.0,2.0
70956,5.0,5.0,4.0,6.0,6.0,2.0
70957,8.0,4.0,1.0,11.0,7.0,2.0
70958,7.0,9.0,0.0,16.0,2.0,10.0
70959,8.0,6.0,5.0,9.0,6.0,2.0
70960,18.0,1.0,0.0,19.0,2.0,10.0
70961,9.0,1.0,0.0,10.0,2.0,10.0
70962,4.0,4.0,3.0,5.0,5.0,2.0
70963,1.0,9.0,0.0,10.0,2.0,10.0
70964,14.0,15.0,10.0,19.0,11.0,2.0
70965,1.0,5.0,0.0,6.0,2.0,10.0
70966,15.0,16.0,8.0,23.0,10.0,2.0
70967,5.0,2.0,1.0,6.0,3.0,2.0
70968,4.0,1.0,0.0,5.0,2.0,10.0
70969,2.0,4.0,1.0,5.0,3.0,2.0
70970,9.0,1.0,0.0,10.0,2.0,10.0
70971,8.0,4.0,3.0,9.0,5.0,2.0
70972,4.0,1.0,0.0,5.0,2.0,10.0
70973,4.0,1.0,0.0,5.0,2.0,10.0
70974,7.0,6.0,5.0,8.0,5.0,2.0
70975,1.0,7.0,0.0,8.0,2.0,10.0
70976,4.0,5.0,3.0,6.0,5.0,2.0
70977,35.0,23.0,21.0,37.0,23.0,2.0
70978,17.0,19.0,11.0,25.0,8.0,2.0
70979,4.0,7.0,3.0,8.0,5.0,2.0
70980,5.0,3.0,2.0,6.0,4.0,2.0
70981,29.0,17.0,14.0,32.0,15.0,2.0
70982,4.0,6.0,2.0,8.0,4.0,2.0
70983,2.0,4.0,0.0,6.0,2.0,3.0
70984,2.0,22.0,1.0,23.0,3.0,2.0
70985,4.0,6.0,2.0,8.0,4.0,2.0
70986,1.0,5.0,0.0,6.0,2.0,10.0
70987,4.0,1.0,0.0,5.0,2.0,10.0
70988,18.0,11.0,8.0,21.0,12.0,2.0
70989,8.0,9.0,7.0,10.0,9.0,2.0
70990,2.0,6.0,0.0,8.0,2.0,5.0
70991,20.0,20.0,16.0,24.0,14.0,2.0
70992,7.0,6.0,0.0,13.0,6.0,10.0
70993,41.0,88.0,38.0,91.0,31.0,2.0
70994,23.0,25.0,20.0,28.0,18.0,2.0
70995,3.0,8.0,1.0,10.0,3.0,2.0
70996,1.0,9.0,0.0,10.0,2.0,10.0
70997,2.0,8.0,1.0,9.0,3.0,2.0
70998,4.0,7.0,2.0,9.0,4.0,2.0
70999,4.0,1.0,0.0,5.0,2.0,10.0
71000,28.0,28.0,25.0,31.0,23.0,2.0
71001,14.0,1.0,0.0,15.0,2.0,10.0
71002,12.0,15.0,10.0,17.0,12.0,2.0
71003,1.0,6.0,0.0,7.0,2.0,10.0
71004,4.0,1.0,0.0,5.0,2.0,10.0
71005,6.0,1.0,0.0,7.0,3.0,10.0
71006,22.0,32.0,17.0,37.0,18.0,2.0
71007,23.0,14.0,7.0,30.0,12.0,2.0
71008,6.0,9.0,0.0,15.0,5.0,3.0
71009,7.0,5.0,4.0,8.0,7.0,2.0
71010,15.0,14.0,12.0,17.0,13.0,2.0
71011,5.0,2.0,1.0,6.0,4.0,2.0
71012,19.0,11.0,6.0,24.0,7.0,2.0
71013,18.0,13.0,12.0,19.0,13.0,2.0
71014,5.0,2.0,1.0,6.0,5.0,2.0
71015,3.0,12.0,2.0,13.0,4.0,2.0
71016,16.0,12.0,10.0,18.0,13.0,2.0
71017,1.0,5.0,0.0,6.0,2.0,10.0
71018,8.0,21.0,0.0,29.0,3.0,3.0
71019,4.0,3.0,2.0,5.0,4.0,2.0
71020,1.0,5.0,0.0,6.0,2.0,10.0
71021,16.0,1.0,0.0,17.0,2.0,10.0
71022,6.0,1.0,0.0,7.0,2.0,10.0
71023,6.0,6.0,4.0,8.0,6.0,2.0
71024,4.0,4.0,3.0,5.0,5.0,2.0
71025,6.0,12.0,5.0,13.0,7.0,2.0
71026,12.0,14.0,11.0,15.0,13.0,2.0
71027,2.0,5.0,0.0,7.0,2.0,10.0
71028,1.0,20.0,0.0,21.0,2.0,10.0
71029,9.0,7.0,6.0,10.0,7.0,2.0
71030,13.0,16.0,11.0,18.0,10.0,2.0
71031,5.0,1.0,0.0,6.0,2.0,10.0
71032,1.0,56.0,0.0,57.0,2.0,10.0
71033,18.0,14.0,10.0,22.0,11.0,2.0
71034,32.0,22.0,17.0,37.0,18.0,2.0
71035,15.0,9.0,7.0,17.0,13.0,2.0
71036,6.0,2.0,1.0,7.0,6.0,2.0
71037,17.0,16.0,11.0,22.0,11.0,2.0
71038,17.0,13.0,9.0,21.0,11.0,2.0
71039,38.0,17.0,16.0,39.0,17.0,2.0
71040,6.0,6.0,5.0,7.0,6.0,2.0
71041,10.0,12.0,9.0,13.0,7.0,2.0
71042,4.0,1.0,0.0,5.0,2.0,10.0
71043,4.0,2.0,1.0,5.0,3.0,2.0
71044,4.0,1.0,0.0,5.0,2.0,10.0
71045,7.0,6.0,5.0,8.0,7.0,2.0
71046,1.0,4.0,0.0,5.0,2.0,10.0
71047,5.0,4.0,3.0,6.0,4.0,2.0
71048,7.0,9.0,6.0,10.0,8.0,2.0
71049,30.0,26.0,21.0,35.0,17.0,2.0
71050,4.0,1.0,0.0,5.0,2.0,10.0
71051,17.0,9.0,4.0,22.0,9.0,2.0
71052,17.0,14.0,0.0,31.0,3.0,10.0
71053,30.0,8.0,5.0,33.0,19.0,2.0
71054,15.0,11.0,9.0,17.0,11.0,2.0
71055,9.0,8.0,5.0,12.0,8.0,2.0
71056,6.0,6.0,5.0,7.0,6.0,2.0
71057,15.0,10.0,6.0,19.0,8.0,2.0
71058,6.0,5.0,2.0,9.0,4.0,2.0
71059,6.0,6.0,4.0,8.0,5.0,2.0
71060,4.0,3.0,1.0,6.0,4.0,2.0
71061,8.0,10.0,6.0,12.0,7.0,2.0
71062,4.0,1.0,0.0,5.0,2.0,10.0
71063,13.0,9.0,7.0,15.0,9.0,2.0
71064,4.0,1.0,0.0,5.0,3.0,10.0
71065,4.0,5.0,3.0,6.0,4.0,2.0
71066,7.0,8.0,6.0,9.0,7.0,2.0
71067,7.0,4.0,2.0,9.0,5.0,2.0
71068,8.0,1.0,0.0,9.0,2.0,10.0
71069,4.0,3.0,2.0,5.0,4.0,2.0
71070,1.0,11.0,0.0,12.0,2.0,10.0
71071,16.0,17.0,14.0,19.0,13.0,2.0
71072,7.0,4.0,2.0,9.0,4.0,2.0
71073,14.0,14.0,13.0,15.0,13.0,2.0
71074,6.0,6.0,5.0,7.0,7.0,2.0
71075,1.0,9.0,0.0,10.0,2.0,10.0
71076,41.0,23.0,22.0,42.0,19.0,2.0
71077,8.0,1.0,0.0,9.0,2.0,10.0
71078,8.0,4.0,3.0,9.0,6.0,2.0
71079,11.0,21.0,10.0,22.0,10.0,2.0
71080,2.0,105.0,0.0,107.0,2.0,3.0
71081,9.0,10.0,8.0,11.0,10.0,2.0
71082,21.0,21.0,20.0,22.0,20.0,2.0
71083,1.0,9.0,0.0,10.0,2.0,10.0
71084,4.0,1.0,0.0,5.0,2.0,10.0
71085,6.0,1.0,0.0,7.0,2.0,10.0
71086,4.0,1.0,0.0,5.0,2.0,10.0
71087,2.0,6.0,0.0,8.0,2.0,3.0
71088,13.0,11.0,10.0,14.0,9.0,2.0
71089,8.0,1.0,0.0,9.0,5.0,10.0
71090,1.0,6.0,0.0,7.0,2.0,10.0
71091,7.0,1.0,0.0,8.0,2.0,10.0
71092,4.0,1.0,0.0,5.0,2.0,10.0
71093,1.0,4.0,0.0,5.0,2.0,10.0
71094,1.0,105.0,0.0,106.0,2.0,10.0
71095,9.0,19.0,8.0,20.0,10.0,2.0
71096,12.0,8.0,6.0,14.0,8.0,2.0
71097,8.0,1.0,0.0,9.0,2.0,10.0
71098,5.0,6.0,3.0,8.0,5.0,2.0
71099,10.0,8.0,6.0,12.0,7.0,2.0
71100,1.0,4.0,0.0,5.0,2.0,10.0
71101,24.0,26.0,22.0,28.0,22.0,2.0
71102,34.0,17.0,16.0,35.0,17.0,2.0
71103,5.0,4.0,0.0,9.0,2.0,10.0
71104,4.0,2.0,1.0,5.0,4.0,2.0
71105,8.0,8.0,4.0,12.0,5.0,2.0
71106,6.0,7.0,1.0,12.0,3.0,2.0
71107,4.0,2.0,0.0,6.0,3.0,10.0
71108,1.0,4.0,0.0,5.0,2.0,10.0
71109,1.0,7.0,0.0,8.0,2.0,10.0
71110,19.0,25.0,18.0,26.0,12.0,2.0
71111,5.0,1.0,0.0,6.0,3.0,10.0
71112,10.0,9.0,7.0,12.0,8.0,2.0
71113,1.0,5.0,0.0,6.0,2.0,10.0
71114,4.0,3.0,2.0,5.0,4.0,2.0
71115,20.0,27.0,19.0,28.0,20.0,2.0
71116,9.0,1.0,0.0,10.0,8.0,10.0
71117,9.0,2.0,1.0,10.0,3.0,2.0
71118,4.0,1.0,0.0,5.0,2.0,10.0
71119,4.0,1.0,0.0,5.0,3.0,10.0
71120,16.0,14.0,13.0,17.0,14.0,2.0
71121,4.0,4.0,3.0,5.0,4.0,2.0
71122,5.0,1.0,0.0,6.0,2.0,10.0
71123,12.0,5.0,4.0,13.0,6.0,2.0
71124,1.0,6.0,0.0,7.0,2.0,10.0
71125,8.0,1.0,0.0,9.0,2.0,10.0
71126,16.0,18.0,13.0,21.0,12.0,2.0
71127,8.0,9.0,7.0,10.0,8.0,2.0
71128,2.0,6.0,0.0,8.0,2.0,3.0
71129,18.0,2.0,1.0,19.0,3.0,2.0
71130,1.0,10.0,0.0,11.0,2.0,10.0
71131,1.0,11.0,0.0,12.0,2.0,10.0
71132,10.0,8.0,6.0,12.0,8.0,2.0
71133,42.0,36.0,33.0,45.0,20.0,2.0
71134,8.0,13.0,6.0,15.0,8.0,2.0
71135,16.0,17.0,14.0,19.0,13.0,2.0
71136,7.0,35.0,1.0,41.0,5.0,2.0
71137,29.0,27.0,23.0,33.0,23.0,2.0
71138,8.0,8.0,7.0,9.0,8.0,2.0
71139,12.0,4.0,0.0,16.0,12.0,10.0
71140,7.0,7.0,5.0,9.0,6.0,2.0
71141,33.0,29.0,22.0,40.0,17.0,2.0
71142,8.0,7.0,6.0,9.0,8.0,2.0
71143,2.0,5.0,1.0,6.0,3.0,2.0
71144,5.0,1.0,0.0,6.0,2.0,10.0
71145,5.0,1.0,0.0,6.0,2.0,10.0
71146,15.0,17.0,12.0,20.0,13.0,2.0
71147,1.0,5.0,0.0,6.0,2.0,10.0
71148,5.0,5.0,3.0,7.0,5.0,2.0
71149,9.0,5.0,4.0,10.0,7.0,2.0
71150,2.0,10.0,0.0,12.0,2.0,3.0
71151,8.0,9.0,6.0,11.0,7.0,2.0
71152,5.0,1.0,0.0,6.0,3.0,10.0
71153,4.0,1.0,0.0,5.0,2.0,10.0
71154,10.0,6.0,5.0,11.0,8.0,2.0
71155,1.0,105.0,0.0,106.0,2.0,10.0
71156,13.0,15.0,12.0,16.0,13.0,2.0
71157,4.0,1.0,0.0,5.0,2.0,10.0
71158,5.0,1.0,0.0,6.0,2.0,10.0
71159,1.0,8.0,0.0,9.0,2.0,10.0
71160,31.0,15.0,11.0,35.0,19.0,2.0
71161,4.0,1.0,0.0,5.0,2.0,10.0
71162,19.0,11.0,7.0,23.0,12.0,2.0
71163,3.0,5.0,2.0,6.0,4.0,2.0
71164,22.0,15.0,14.0,23.0,14.0,2.0
71165,2.0,4.0,1.0,5.0,3.0,2.0
71166,2.0,5.0,1.0,6.0,3.0,2.0
71167,24.0,39.0,19.0,44.0,11.0,2.0
71168,1.0,7.0,0.0,8.0,2.0,10.0
71169,12.0,6.0,3.0,15.0,7.0,2.0
71170,4.0,1.0,0.0,5.0,2.0,10.0
71171,4.0,4.0,3.0,5.0,5.0,2.0
71172,6.0,7.0,5.0,8.0,6.0,2.0
71173,16.0,20.0,13.0,23.0,10.0,2.0
71174,14.0,15.0,13.0,16.0,12.0,2.0
71175,41.0,38.0,35.0,44.0,26.0,2.0
71176,6.0,6.0,5.0,7.0,7.0,2.0
71177,1.0,6.0,0.0,7.0,2.0,10.0
71178,7.0,1.0,0.0,8.0,2.0,10.0
71179,4.0,1.0,0.0,5.0,2.0,10.0
71180,4.0,10.0,2.0,12.0,4.0,2.0
71181,4.0,10.0,1.0,13.0,3.0,2.0
71182,34.0,24.0,23.0,35.0,24.0,2.0
71183,5.0,3.0,0.0,8.0,5.0,3.0
71184,2.0,7.0,1.0,8.0,3.0,2.0
71185,23.0,15.0,14.0,24.0,15.0,2.0
71186,5.0,5.0,4.0,6.0,6.0,2.0
71187,5.0,1.0,0.0,6.0,2.0,10.0
71188,9.0,3.0,2.0,10.0,7.0,2.0
71189,2.0,6.0,1.0,7.0,3.0,2.0
71190,1.0,6.0,0.0,7.0,2.0,10.0
71191,11.0,9.0,8.0,12.0,10.0,2.0
71192,2.0,5.0,0.0,7.0,2.0,4.0
71193,4.0,5.0,3.0,6.0,5.0,2.0
71194,4.0,1.0,0.0,5.0,2.0,10.0
71195,11.0,9.0,7.0,13.0,7.0,2.0
71196,2.0,4.0,1.0,5.0,3.0,2.0
71197,7.0,1.0,0.0,8.0,2.0,10.0
71198,3.0,4.0,2.0,5.0,4.0,2.0
71199,5.0,1.0,0.0,6.0,4.0,10.0
71200,1.0,5.0,0.0,6.0,2.0,10.0
71201,19.0,1.0,0.0,20.0,3.0,10.0
71202,5.0,1.0,0.0,6.0,3.0,10.0
71203,18.0,1.0,0.0,19.0,3.0,10.0
71204,7.0,6.0,3.0,10.0,5.0,2.0
71205,27.0,30.0,26.0,31.0,23.0,2.0
71206,5.0,1.0,0.0,6.0,2.0,10.0
71207,8.0,7.0,6.0,9.0,8.0,2.0
71208,5.0,1.0,0.0,6.0,2.0,10.0
71209,1.0,5.0,0.0,6.0,2.0,10.0
71210,5.0,5.0,3.0,7.0,5.0,2.0
71211,6.0,2.0,1.0,7.0,3.0,2.0
71212,11.0,6.0,5.0,12.0,9.0,2.0
71213,4.0,1.0,0.0,5.0,2.0,10.0
71214,5.0,1.0,0.0,6.0,2.0,10.0
71215,1.0,6.0,0.0,7.0,2.0,10.0
71216,9.0,8.0,6.0,11.0,8.0,2.0
71217,4.0,4.0,3.0,5.0,5.0,2.0
71218,12.0,21.0,8.0,25.0,7.0,2.0
71219,13.0,11.0,7.0,17.0,8.0,2.0
71220,36.0,24.0,19.0,41.0,23.0,2.0
71221,49.0,41.0,40.0,50.0,25.0,2.0
71222,1.0,4.0,0.0,5.0,2.0,10.0
71223,8.0,2.0,1.0,9.0,8.0,2.0
71224,17.0,16.0,8.0,25.0,10.0,2.0
71225,9.0,9.0,8.0,10.0,10.0,2.0
71226,9.0,6.0,5.0,10.0,6.0,2.0
71227,31.0,46.0,26.0,51.0,12.0,2.0
71228,1.0,9.0,0.0,10.0,2.0,10.0
71229,15.0,12.0,11.0,16.0,13.0,2.0
71230,1.0,4.0,0.0,5.0,2.0,10.0
71231,2.0,14.0,0.0,16.0,2.0,5.0
