,3gram_cooccurence,3gram_distinct,3gram_nostpwrd_cooccurence,3gram_nostpwrd_distinct
55366,12.0,49.0,10.0,7.0
55367,6.0,16.0,5.0,0.0
55368,1.0,25.0,1.0,2.0
55369,4.0,17.0,3.0,2.0
55370,14.0,62.0,7.0,13.0
55371,0.0,23.0,0.0,3.0
55372,26.0,132.0,14.0,30.0
55373,11.0,22.0,6.0,0.0
55374,3.0,0.0,0.0,0.0
55375,7.0,73.0,6.0,24.0
55376,2.0,0.0,1.0,0.0
55377,23.0,82.0,11.0,16.0
55378,4.0,21.0,0.0,5.0
55379,25.0,132.0,13.0,30.0
55380,0.0,104.0,0.0,35.0
55381,0.0,3.0,1.0,0.0
55382,6.0,41.0,0.0,5.0
55383,0.0,86.0,0.0,21.0
55384,5.0,9.0,3.0,0.0
55385,1.0,2.0,2.0,0.0
55386,10.0,39.0,6.0,1.0
55387,4.0,34.0,0.0,8.0
55388,3.0,24.0,3.0,4.0
55389,6.0,6.0,0.0,1.0
55390,0.0,14.0,0.0,6.0
55391,1.0,25.0,2.0,2.0
55392,0.0,5.0,0.0,0.0
55393,4.0,43.0,2.0,21.0
55394,17.0,158.0,5.0,5.0
55395,1.0,23.0,1.0,10.0
55396,9.0,28.0,1.0,5.0
55397,0.0,78.0,0.0,22.0
55398,9.0,33.0,11.0,9.0
55399,8.0,16.0,4.0,0.0
55400,10.0,14.0,7.0,2.0
55401,0.0,27.0,0.0,5.0
55402,5.0,24.0,4.0,3.0
55403,6.0,39.0,4.0,3.0
55404,0.0,96.0,0.0,38.0
55405,5.0,31.0,3.0,13.0
55406,0.0,81.0,0.0,27.0
55407,4.0,33.0,2.0,5.0
55408,5.0,3.0,3.0,0.0
55409,5.0,2.0,1.0,0.0
55410,1.0,44.0,1.0,7.0
55411,6.0,90.0,5.0,22.0
55412,5.0,39.0,4.0,6.0
55413,9.0,58.0,8.0,7.0
55414,5.0,6.0,4.0,0.0
55415,5.0,30.0,1.0,4.0
55416,5.0,24.0,1.0,4.0
55417,1.0,11.0,0.0,1.0
55418,9.0,100.0,6.0,9.0
55419,5.0,84.0,5.0,33.0
55420,0.0,23.0,0.0,1.0
55421,6.0,1.0,4.0,0.0
55422,9.0,41.0,3.0,3.0
55423,6.0,30.0,6.0,2.0
55424,3.0,10.0,2.0,0.0
55425,0.0,25.0,0.0,0.0
55426,4.0,36.0,2.0,1.0
55427,7.0,11.0,3.0,0.0
55428,4.0,46.0,4.0,7.0
55429,6.0,2.0,2.0,0.0
55430,2.0,0.0,1.0,0.0
55431,4.0,12.0,1.0,7.0
55432,5.0,6.0,3.0,2.0
55433,9.0,182.0,0.0,58.0
55434,1.0,19.0,1.0,4.0
55435,4.0,5.0,5.0,0.0
55436,11.0,27.0,6.0,1.0
55437,0.0,7.0,0.0,7.0
55438,4.0,12.0,4.0,3.0
55439,4.0,0.0,2.0,0.0
55440,3.0,40.0,4.0,3.0
55441,1.0,16.0,1.0,1.0
55442,1.0,6.0,0.0,1.0
55443,8.0,18.0,6.0,4.0
55444,7.0,12.0,10.0,0.0
55445,7.0,4.0,5.0,0.0
55446,8.0,14.0,6.0,0.0
55447,0.0,48.0,2.0,2.0
55448,29.0,116.0,11.0,12.0
55449,3.0,12.0,2.0,2.0
55450,11.0,85.0,3.0,25.0
55451,1.0,17.0,0.0,1.0
55452,6.0,118.0,6.0,45.0
55453,22.0,91.0,8.0,7.0
55454,8.0,14.0,4.0,2.0
55455,4.0,14.0,6.0,1.0
55456,10.0,17.0,6.0,1.0
55457,28.0,153.0,15.0,32.0
55458,6.0,15.0,3.0,0.0
55459,5.0,188.0,3.0,59.0
55460,2.0,64.0,1.0,9.0
55461,11.0,102.0,9.0,13.0
55462,7.0,7.0,1.0,0.0
55463,9.0,6.0,5.0,0.0
55464,23.0,106.0,13.0,26.0
55465,7.0,23.0,7.0,2.0
55466,3.0,69.0,1.0,14.0
55467,0.0,55.0,0.0,26.0
55468,6.0,80.0,4.0,10.0
55469,5.0,25.0,5.0,0.0
55470,8.0,6.0,5.0,0.0
55471,11.0,82.0,7.0,14.0
55472,4.0,14.0,1.0,0.0
55473,6.0,21.0,1.0,4.0
55474,2.0,216.0,0.0,99.0
55475,7.0,29.0,7.0,2.0
55476,4.0,33.0,4.0,4.0
55477,4.0,148.0,2.0,41.0
55478,2.0,100.0,3.0,9.0
55479,2.0,5.0,2.0,0.0
55480,7.0,29.0,7.0,12.0
55481,4.0,13.0,0.0,3.0
55482,29.0,138.0,13.0,20.0
55483,4.0,39.0,0.0,4.0
55484,12.0,17.0,5.0,1.0
55485,1.0,25.0,1.0,4.0
55486,12.0,48.0,2.0,3.0
55487,11.0,200.0,4.0,39.0
55488,23.0,82.0,11.0,16.0
55489,12.0,53.0,5.0,3.0
55490,10.0,9.0,6.0,2.0
55491,0.0,8.0,2.0,0.0
55492,7.0,12.0,4.0,0.0
55493,15.0,34.0,7.0,4.0
55494,4.0,8.0,1.0,5.0
55495,2.0,15.0,2.0,0.0
55496,1.0,24.0,1.0,4.0
55497,5.0,39.0,2.0,2.0
55498,5.0,38.0,1.0,7.0
55499,7.0,4.0,5.0,1.0
55500,3.0,5.0,3.0,0.0
55501,13.0,4.0,9.0,0.0
55502,4.0,117.0,2.0,18.0
55503,5.0,20.0,1.0,0.0
55504,7.0,24.0,8.0,6.0
55505,4.0,31.0,5.0,4.0
55506,8.0,26.0,7.0,8.0
55507,21.0,101.0,9.0,12.0
55508,5.0,10.0,4.0,0.0
55509,7.0,2.0,6.0,0.0
55510,5.0,45.0,4.0,13.0
55511,20.0,94.0,5.0,12.0
55512,0.0,3.0,1.0,0.0
55513,17.0,20.0,7.0,2.0
55514,0.0,27.0,2.0,2.0
55515,5.0,93.0,5.0,29.0
55516,10.0,94.0,0.0,17.0
55517,5.0,13.0,4.0,0.0
55518,1.0,10.0,2.0,0.0
55519,9.0,37.0,1.0,16.0
55520,3.0,5.0,0.0,0.0
55521,8.0,28.0,3.0,3.0
55522,14.0,132.0,8.0,26.0
55523,5.0,36.0,3.0,15.0
55524,5.0,15.0,1.0,0.0
55525,7.0,20.0,1.0,8.0
55526,0.0,11.0,0.0,1.0
55527,17.0,195.0,10.0,32.0
55528,0.0,93.0,0.0,20.0
55529,8.0,8.0,3.0,0.0
55530,21.0,92.0,15.0,44.0
55531,1.0,43.0,0.0,14.0
55532,42.0,172.0,14.0,12.0
55533,11.0,22.0,3.0,2.0
55534,11.0,34.0,3.0,0.0
55535,11.0,35.0,3.0,3.0
55536,7.0,8.0,4.0,0.0
55537,5.0,119.0,3.0,13.0
55538,29.0,184.0,19.0,74.0
55539,0.0,41.0,0.0,3.0
55540,4.0,28.0,0.0,5.0
55541,0.0,23.0,1.0,2.0
55542,0.0,11.0,1.0,0.0
55543,5.0,26.0,1.0,3.0
55544,0.0,8.0,0.0,4.0
55545,7.0,23.0,3.0,0.0
55546,3.0,12.0,2.0,2.0
55547,0.0,26.0,1.0,6.0
55548,6.0,179.0,4.0,38.0
55549,10.0,77.0,6.0,8.0
55550,7.0,26.0,5.0,12.0
55551,9.0,14.0,7.0,4.0
55552,6.0,10.0,5.0,0.0
55553,8.0,31.0,3.0,8.0
55554,9.0,18.0,5.0,2.0
55555,8.0,15.0,5.0,0.0
55556,14.0,187.0,5.0,53.0
55557,9.0,18.0,7.0,4.0
55558,6.0,28.0,0.0,8.0
55559,20.0,94.0,15.0,44.0
55560,12.0,104.0,11.0,41.0
55561,7.0,11.0,5.0,2.0
55562,4.0,21.0,1.0,0.0
55563,9.0,96.0,6.0,28.0
55564,7.0,17.0,5.0,2.0
55565,1.0,0.0,1.0,0.0
55566,3.0,21.0,1.0,2.0
55567,3.0,39.0,1.0,8.0
55568,0.0,27.0,0.0,9.0
55569,9.0,17.0,4.0,2.0
55570,1.0,39.0,0.0,17.0
55571,8.0,22.0,3.0,7.0
55572,9.0,19.0,5.0,4.0
55573,3.0,61.0,0.0,15.0
55574,5.0,140.0,3.0,79.0
55575,13.0,110.0,6.0,1.0
55576,12.0,66.0,6.0,13.0
55577,0.0,20.0,0.0,9.0
55578,5.0,16.0,3.0,11.0
55579,0.0,59.0,0.0,18.0
55580,9.0,17.0,5.0,1.0
55581,12.0,40.0,5.0,1.0
55582,15.0,482.0,7.0,104.0
55583,11.0,21.0,6.0,2.0
55584,5.0,3.0,1.0,0.0
55585,11.0,22.0,3.0,2.0
55586,0.0,15.0,0.0,3.0
55587,15.0,52.0,10.0,14.0
55588,8.0,11.0,3.0,1.0
55589,11.0,61.0,5.0,6.0
55590,5.0,13.0,3.0,3.0
55591,0.0,13.0,1.0,1.0
55592,10.0,6.0,6.0,0.0
55593,7.0,36.0,3.0,2.0
55594,7.0,22.0,3.0,2.0
55595,10.0,137.0,1.0,14.0
55596,7.0,17.0,1.0,5.0
55597,7.0,26.0,3.0,6.0
55598,10.0,9.0,6.0,2.0
55599,14.0,92.0,4.0,17.0
55600,12.0,90.0,7.0,5.0
55601,8.0,76.0,1.0,17.0
55602,0.0,56.0,0.0,5.0
55603,11.0,47.0,3.0,8.0
55604,1.0,18.0,3.0,2.0
55605,3.0,2.0,2.0,0.0
55606,5.0,33.0,3.0,2.0
55607,6.0,30.0,4.0,8.0
55608,4.0,30.0,1.0,2.0
55609,12.0,69.0,4.0,13.0
55610,9.0,6.0,5.0,0.0
55611,6.0,12.0,5.0,1.0
55612,4.0,8.0,1.0,0.0
55613,5.0,10.0,5.0,0.0
55614,10.0,18.0,3.0,0.0
55615,3.0,4.0,3.0,0.0
55616,6.0,48.0,4.0,9.0
55617,1.0,51.0,0.0,14.0
55618,6.0,53.0,4.0,6.0
55619,0.0,38.0,1.0,0.0
55620,0.0,20.0,0.0,3.0
55621,6.0,18.0,4.0,0.0
55622,9.0,23.0,8.0,8.0
55623,14.0,16.0,12.0,8.0
55624,12.0,66.0,6.0,7.0
55625,4.0,10.0,0.0,3.0
55626,34.0,247.0,14.0,52.0
55627,9.0,29.0,3.0,8.0
55628,7.0,171.0,5.0,88.0
55629,12.0,81.0,6.0,25.0
55630,11.0,11.0,2.0,0.0
55631,0.0,32.0,0.0,12.0
55632,12.0,26.0,2.0,2.0
55633,5.0,8.0,2.0,0.0
55634,10.0,75.0,3.0,11.0
55635,3.0,2.0,0.0,0.0
55636,9.0,9.0,0.0,0.0
55637,0.0,33.0,2.0,6.0
55638,4.0,85.0,4.0,24.0
55639,6.0,1.0,4.0,0.0
55640,7.0,86.0,4.0,25.0
55641,9.0,23.0,5.0,1.0
55642,0.0,158.0,0.0,14.0
55643,23.0,90.0,9.0,6.0
55644,8.0,6.0,4.0,0.0
55645,0.0,25.0,4.0,2.0
55646,2.0,13.0,3.0,0.0
55647,9.0,30.0,3.0,0.0
55648,8.0,7.0,4.0,0.0
55649,1.0,27.0,1.0,12.0
55650,4.0,39.0,2.0,4.0
55651,0.0,1.0,1.0,0.0
55652,11.0,56.0,6.0,9.0
55653,0.0,196.0,0.0,63.0
55654,23.0,100.0,9.0,9.0
55655,2.0,56.0,0.0,14.0
55656,5.0,1.0,3.0,0.0
55657,7.0,7.0,3.0,0.0
55658,4.0,67.0,0.0,23.0
55659,14.0,35.0,4.0,2.0
55660,8.0,42.0,5.0,8.0
55661,20.0,226.0,10.0,42.0
55662,4.0,32.0,0.0,7.0
55663,0.0,25.0,0.0,5.0
55664,12.0,86.0,9.0,6.0
55665,7.0,24.0,4.0,1.0
55666,5.0,61.0,5.0,7.0
55667,4.0,95.0,4.0,28.0
55668,9.0,152.0,5.0,54.0
55669,5.0,40.0,0.0,14.0
55670,9.0,6.0,3.0,0.0
55671,2.0,16.0,0.0,0.0
55672,0.0,18.0,0.0,2.0
55673,12.0,139.0,12.0,66.0
55674,8.0,29.0,3.0,3.0
55675,12.0,32.0,8.0,3.0
55676,27.0,132.0,15.0,30.0
55677,5.0,6.0,1.0,0.0
55678,6.0,32.0,2.0,9.0
55679,12.0,33.0,4.0,0.0
55680,2.0,31.0,1.0,1.0
55681,4.0,31.0,4.0,6.0
55682,7.0,4.0,3.0,0.0
55683,0.0,69.0,0.0,17.0
55684,22.0,130.0,12.0,12.0
55685,9.0,95.0,5.0,23.0
55686,14.0,85.0,6.0,30.0
55687,3.0,31.0,1.0,4.0
55688,0.0,18.0,0.0,4.0
55689,10.0,38.0,4.0,15.0
55690,6.0,45.0,1.0,11.0
55691,15.0,30.0,9.0,6.0
55692,6.0,1.0,2.0,0.0
55693,2.0,116.0,1.0,49.0
55694,8.0,11.0,1.0,0.0
55695,9.0,10.0,5.0,1.0
55696,0.0,16.0,0.0,1.0
55697,3.0,47.0,1.0,8.0
55698,10.0,41.0,6.0,0.0
55699,0.0,33.0,0.0,7.0
55700,3.0,24.0,3.0,8.0
55701,23.0,106.0,13.0,26.0
55702,8.0,37.0,6.0,6.0
55703,16.0,108.0,3.0,4.0
55704,16.0,174.0,11.0,69.0
55705,0.0,35.0,1.0,12.0
55706,0.0,24.0,0.0,4.0
55707,9.0,17.0,3.0,5.0
55708,5.0,28.0,1.0,5.0
55709,2.0,42.0,0.0,8.0
55710,0.0,3.0,0.0,0.0
55711,6.0,1.0,6.0,1.0
55712,8.0,26.0,4.0,0.0
55713,0.0,10.0,2.0,0.0
55714,6.0,38.0,4.0,2.0
55715,9.0,36.0,6.0,3.0
55716,14.0,35.0,5.0,3.0
55717,21.0,92.0,13.0,32.0
55718,10.0,14.0,6.0,4.0
55719,12.0,28.0,4.0,0.0
55720,2.0,2.0,2.0,0.0
55721,2.0,12.0,1.0,1.0
55722,8.0,38.0,7.0,10.0
55723,4.0,30.0,0.0,3.0
55724,24.0,201.0,14.0,27.0
55725,33.0,224.0,13.0,28.0
55726,0.0,22.0,0.0,3.0
55727,4.0,34.0,1.0,2.0
55728,1.0,62.0,1.0,29.0
55729,9.0,47.0,6.0,16.0
55730,0.0,31.0,0.0,12.0
55731,1.0,1.0,1.0,0.0
55732,18.0,113.0,5.0,11.0
55733,1.0,26.0,1.0,4.0
55734,6.0,71.0,0.0,20.0
55735,7.0,4.0,5.0,0.0
55736,15.0,67.0,9.0,3.0
55737,4.0,38.0,4.0,9.0
55738,4.0,10.0,0.0,1.0
55739,11.0,34.0,8.0,9.0
55740,0.0,9.0,0.0,2.0
55741,10.0,12.0,4.0,0.0
55742,0.0,103.0,0.0,12.0
55743,10.0,22.0,3.0,0.0
55744,16.0,42.0,10.0,12.0
55745,15.0,78.0,4.0,18.0
55746,0.0,15.0,0.0,2.0
55747,0.0,189.0,0.0,34.0
55748,4.0,12.0,3.0,0.0
55749,0.0,62.0,0.0,24.0
55750,4.0,140.0,4.0,51.0
55751,6.0,25.0,2.0,6.0
55752,4.0,36.0,6.0,4.0
55753,2.0,3.0,2.0,1.0
55754,7.0,28.0,3.0,2.0
55755,29.0,138.0,13.0,20.0
55756,3.0,9.0,3.0,3.0
55757,12.0,16.0,6.0,1.0
55758,0.0,13.0,2.0,0.0
55759,7.0,20.0,4.0,0.0
55760,12.0,18.0,8.0,4.0
55761,0.0,107.0,1.0,10.0
55762,15.0,30.0,6.0,1.0
55763,14.0,78.0,2.0,10.0
55764,7.0,78.0,5.0,19.0
55765,8.0,19.0,2.0,4.0
55766,2.0,12.0,2.0,0.0
55767,9.0,23.0,6.0,1.0
55768,0.0,39.0,0.0,5.0
55769,4.0,63.0,2.0,0.0
55770,4.0,16.0,0.0,0.0
55771,9.0,14.0,6.0,1.0
55772,8.0,16.0,2.0,4.0
55773,13.0,90.0,8.0,20.0
55774,7.0,17.0,5.0,1.0
55775,4.0,33.0,2.0,3.0
55776,4.0,114.0,4.0,43.0
55777,4.0,57.0,2.0,16.0
55778,1.0,10.0,2.0,0.0
55779,6.0,7.0,4.0,3.0
55780,2.0,35.0,1.0,15.0
55781,7.0,5.0,3.0,0.0
55782,9.0,9.0,7.0,4.0
55783,0.0,32.0,0.0,16.0
55784,14.0,58.0,8.0,0.0
55785,4.0,26.0,4.0,11.0
55786,4.0,3.0,1.0,0.0
55787,7.0,28.0,1.0,7.0
55788,5.0,32.0,3.0,4.0
55789,0.0,9.0,0.0,0.0
55790,0.0,170.0,0.0,37.0
55791,7.0,40.0,5.0,6.0
55792,7.0,8.0,0.0,0.0
55793,8.0,13.0,7.0,1.0
55794,1.0,11.0,1.0,0.0
55795,10.0,17.0,5.0,1.0
55796,2.0,13.0,2.0,0.0
55797,4.0,35.0,2.0,16.0
55798,19.0,56.0,11.0,12.0
55799,23.0,72.0,11.0,12.0
55800,1.0,8.0,2.0,2.0
55801,6.0,29.0,0.0,0.0
55802,29.0,116.0,11.0,12.0
55803,0.0,29.0,0.0,8.0
55804,4.0,37.0,4.0,14.0
55805,14.0,63.0,11.0,28.0
55806,0.0,31.0,0.0,9.0
55807,5.0,9.0,5.0,3.0
55808,6.0,68.0,6.0,20.0
55809,5.0,7.0,3.0,1.0
55810,1.0,30.0,1.0,7.0
55811,17.0,58.0,9.0,14.0
55812,10.0,12.0,4.0,0.0
55813,11.0,18.0,6.0,1.0
55814,5.0,78.0,4.0,29.0
55815,23.0,72.0,11.0,12.0
55816,3.0,8.0,1.0,0.0
55817,10.0,38.0,8.0,8.0
55818,5.0,5.0,2.0,0.0
55819,1.0,91.0,2.0,14.0
55820,26.0,132.0,14.0,30.0
55821,2.0,0.0,1.0,0.0
55822,7.0,7.0,3.0,0.0
55823,9.0,43.0,3.0,11.0
55824,0.0,35.0,0.0,8.0
55825,4.0,29.0,4.0,3.0
55826,6.0,47.0,3.0,10.0
55827,3.0,107.0,7.0,44.0
55828,11.0,20.0,7.0,4.0
55829,7.0,61.0,5.0,24.0
55830,1.0,5.0,1.0,0.0
55831,7.0,19.0,5.0,1.0
55832,2.0,9.0,5.0,1.0
55833,0.0,9.0,0.0,0.0
55834,4.0,7.0,4.0,0.0
55835,0.0,34.0,0.0,6.0
55836,1.0,1.0,0.0,0.0
55837,11.0,22.0,8.0,4.0
55838,6.0,1.0,0.0,0.0
55839,8.0,140.0,7.0,54.0
55840,8.0,34.0,2.0,6.0
55841,0.0,8.0,0.0,0.0
55842,5.0,28.0,3.0,12.0
55843,7.0,10.0,1.0,0.0
55844,5.0,45.0,7.0,9.0
55845,1.0,38.0,1.0,12.0
55846,9.0,31.0,5.0,3.0
55847,5.0,2.0,3.0,0.0
55848,10.0,31.0,4.0,0.0
55849,3.0,59.0,5.0,4.0
55850,4.0,58.0,0.0,33.0
55851,9.0,63.0,3.0,3.0
55852,7.0,36.0,6.0,1.0
55853,0.0,34.0,0.0,6.0
55854,4.0,46.0,4.0,5.0
55855,1.0,17.0,1.0,3.0
55856,1.0,2.0,1.0,0.0
55857,6.0,59.0,3.0,5.0
55858,7.0,7.0,0.0,0.0
55859,4.0,99.0,4.0,11.0
55860,4.0,46.0,6.0,7.0
55861,1.0,43.0,3.0,5.0
55862,5.0,7.0,3.0,0.0
55863,8.0,18.0,5.0,1.0
55864,1.0,70.0,1.0,22.0
55865,2.0,100.0,2.0,23.0
55866,2.0,161.0,2.0,56.0
55867,14.0,168.0,14.0,54.0
55868,21.0,92.0,13.0,32.0
55869,0.0,32.0,0.0,1.0
55870,7.0,37.0,3.0,16.0
55871,5.0,15.0,5.0,1.0
55872,4.0,114.0,0.0,40.0
55873,6.0,41.0,5.0,5.0
55874,21.0,85.0,8.0,5.0
55875,8.0,47.0,7.0,3.0
55876,12.0,98.0,9.0,31.0
55877,0.0,4.0,0.0,0.0
55878,7.0,27.0,2.0,4.0
55879,8.0,25.0,2.0,0.0
55880,21.0,92.0,13.0,32.0
55881,0.0,37.0,0.0,14.0
55882,5.0,14.0,3.0,0.0
55883,0.0,44.0,3.0,5.0
55884,0.0,38.0,0.0,10.0
55885,11.0,18.0,5.0,1.0
55886,0.0,136.0,0.0,36.0
55887,9.0,26.0,3.0,8.0
55888,5.0,70.0,4.0,32.0
55889,6.0,114.0,4.0,34.0
55890,11.0,33.0,7.0,7.0
55891,11.0,53.0,10.0,3.0
55892,5.0,13.0,2.0,1.0
55893,11.0,38.0,2.0,0.0
55894,2.0,71.0,2.0,21.0
55895,6.0,49.0,2.0,14.0
55896,5.0,85.0,1.0,30.0
55897,11.0,72.0,1.0,4.0
55898,11.0,22.0,10.0,9.0
55899,19.0,90.0,4.0,7.0
55900,7.0,195.0,7.0,56.0
55901,42.0,172.0,14.0,12.0
55902,5.0,52.0,4.0,8.0
55903,7.0,4.0,0.0,0.0
55904,1.0,135.0,1.0,44.0
55905,5.0,8.0,3.0,2.0
55906,19.0,28.0,3.0,0.0
55907,11.0,92.0,3.0,25.0
55908,1.0,58.0,3.0,6.0
55909,0.0,33.0,0.0,9.0
55910,5.0,3.0,3.0,0.0
55911,0.0,6.0,1.0,0.0
55912,5.0,2.0,5.0,0.0
55913,12.0,99.0,2.0,20.0
55914,2.0,22.0,2.0,2.0
55915,6.0,164.0,7.0,81.0
55916,8.0,77.0,6.0,14.0
55917,15.0,20.0,12.0,0.0
55918,4.0,46.0,2.0,18.0
55919,3.0,46.0,1.0,7.0
55920,29.0,138.0,13.0,20.0
55921,4.0,20.0,2.0,4.0
55922,7.0,38.0,5.0,2.0
55923,23.0,82.0,11.0,16.0
55924,11.0,32.0,4.0,0.0
55925,0.0,65.0,0.0,35.0
55926,29.0,116.0,11.0,12.0
55927,23.0,112.0,13.0,32.0
55928,4.0,41.0,3.0,1.0
55929,5.0,122.0,3.0,32.0
55930,2.0,108.0,0.0,29.0
55931,8.0,14.0,3.0,0.0
55932,6.0,3.0,5.0,0.0
55933,59.0,218.0,29.0,16.0
55934,13.0,76.0,10.0,13.0
55935,4.0,7.0,4.0,0.0
55936,6.0,25.0,1.0,4.0
55937,0.0,35.0,0.0,10.0
55938,9.0,103.0,7.0,30.0
55939,5.0,49.0,5.0,11.0
55940,8.0,162.0,6.0,32.0
55941,2.0,82.0,2.0,16.0
55942,4.0,11.0,3.0,0.0
55943,15.0,9.0,9.0,0.0
55944,13.0,25.0,5.0,2.0
55945,2.0,12.0,2.0,2.0
55946,11.0,36.0,5.0,6.0
55947,4.0,51.0,2.0,1.0
55948,7.0,22.0,5.0,7.0
55949,0.0,193.0,0.0,54.0
55950,2.0,19.0,1.0,3.0
55951,3.0,1.0,1.0,0.0
55952,0.0,26.0,0.0,5.0
55953,8.0,32.0,5.0,3.0
55954,10.0,186.0,8.0,62.0
55955,5.0,28.0,5.0,4.0
55956,0.0,47.0,0.0,7.0
55957,0.0,11.0,1.0,0.0
55958,1.0,30.0,2.0,15.0
55959,1.0,20.0,1.0,5.0
55960,1.0,4.0,0.0,0.0
55961,16.0,58.0,5.0,4.0
55962,9.0,45.0,1.0,10.0
55963,0.0,12.0,0.0,6.0
55964,0.0,42.0,0.0,22.0
55965,4.0,30.0,6.0,2.0
55966,5.0,3.0,2.0,0.0
55967,4.0,29.0,4.0,7.0
55968,8.0,112.0,9.0,16.0
55969,10.0,31.0,6.0,1.0
55970,0.0,6.0,0.0,3.0
55971,7.0,12.0,5.0,2.0
55972,27.0,446.0,19.0,175.0
55973,2.0,7.0,2.0,0.0
55974,31.0,170.0,13.0,20.0
55975,12.0,16.0,4.0,0.0
55976,3.0,0.0,1.0,0.0
55977,0.0,238.0,1.0,71.0
55978,1.0,24.0,0.0,5.0
55979,14.0,40.0,4.0,0.0
55980,11.0,36.0,5.0,9.0
55981,0.0,23.0,0.0,5.0
55982,13.0,57.0,5.0,9.0
55983,5.0,99.0,3.0,29.0
55984,0.0,5.0,1.0,0.0
55985,5.0,5.0,4.0,0.0
55986,8.0,149.0,4.0,33.0
55987,7.0,94.0,4.0,26.0
55988,5.0,4.0,1.0,2.0
55989,0.0,22.0,0.0,1.0
55990,2.0,7.0,2.0,0.0
55991,17.0,220.0,6.0,52.0
55992,0.0,16.0,0.0,3.0
55993,6.0,13.0,4.0,1.0
55994,22.0,177.0,14.0,22.0
55995,1.0,25.0,1.0,1.0
55996,8.0,62.0,7.0,11.0
55997,4.0,18.0,5.0,0.0
55998,9.0,5.0,6.0,2.0
55999,8.0,49.0,3.0,3.0
56000,4.0,66.0,4.0,29.0
56001,6.0,32.0,1.0,6.0
56002,4.0,70.0,4.0,12.0
56003,3.0,40.0,1.0,12.0
56004,3.0,3.0,3.0,3.0
56005,5.0,10.0,1.0,3.0
56006,4.0,86.0,0.0,13.0
56007,8.0,31.0,6.0,6.0
56008,2.0,18.0,2.0,3.0
56009,7.0,18.0,4.0,0.0
56010,0.0,72.0,0.0,18.0
56011,8.0,205.0,7.0,47.0
56012,18.0,78.0,14.0,32.0
56013,1.0,15.0,1.0,3.0
56014,14.0,72.0,6.0,16.0
56015,7.0,10.0,4.0,0.0
56016,11.0,12.0,5.0,0.0
56017,7.0,12.0,3.0,2.0
56018,5.0,33.0,3.0,1.0
56019,6.0,3.0,3.0,0.0
56020,27.0,132.0,15.0,30.0
56021,2.0,144.0,0.0,35.0
56022,10.0,26.0,4.0,0.0
56023,5.0,1.0,0.0,0.0
56024,25.0,56.0,13.0,2.0
56025,7.0,29.0,3.0,2.0
56026,3.0,71.0,1.0,10.0
56027,0.0,19.0,0.0,6.0
56028,23.0,100.0,9.0,9.0
56029,3.0,11.0,3.0,3.0
56030,20.0,78.0,13.0,21.0
56031,26.0,132.0,14.0,30.0
56032,5.0,145.0,2.0,48.0
56033,1.0,26.0,1.0,3.0
56034,6.0,29.0,2.0,2.0
56035,1.0,22.0,1.0,3.0
56036,0.0,47.0,0.0,7.0
56037,9.0,39.0,9.0,17.0
56038,0.0,8.0,0.0,0.0
56039,4.0,30.0,2.0,3.0
56040,17.0,42.0,7.0,2.0
56041,0.0,41.0,0.0,8.0
56042,5.0,128.0,5.0,21.0
56043,4.0,11.0,3.0,0.0
56044,6.0,26.0,4.0,9.0
56045,4.0,48.0,3.0,5.0
56046,3.0,1.0,1.0,0.0
56047,6.0,64.0,2.0,38.0
56048,0.0,9.0,2.0,0.0
56049,0.0,6.0,0.0,3.0
56050,6.0,213.0,0.0,44.0
56051,5.0,131.0,1.0,25.0
56052,11.0,82.0,5.0,22.0
56053,12.0,76.0,5.0,26.0
56054,3.0,65.0,1.0,22.0
56055,4.0,0.0,4.0,0.0
56056,0.0,26.0,0.0,6.0
56057,0.0,4.0,0.0,0.0
56058,4.0,0.0,2.0,0.0
56059,2.0,22.0,4.0,4.0
56060,10.0,15.0,2.0,0.0
56061,0.0,188.0,0.0,32.0
56062,7.0,66.0,6.0,16.0
56063,4.0,52.0,4.0,4.0
56064,20.0,62.0,9.0,0.0
56065,9.0,17.0,1.0,1.0
56066,2.0,185.0,2.0,36.0
56067,8.0,17.0,3.0,3.0
56068,10.0,183.0,8.0,37.0
56069,5.0,4.0,2.0,0.0
56070,4.0,145.0,1.0,21.0
56071,4.0,42.0,2.0,9.0
56072,1.0,6.0,1.0,1.0
56073,6.0,150.0,6.0,43.0
56074,1.0,15.0,1.0,0.0
56075,0.0,14.0,0.0,2.0
56076,0.0,86.0,2.0,28.0
56077,2.0,32.0,4.0,1.0
56078,1.0,21.0,1.0,8.0
56079,10.0,22.0,3.0,0.0
56080,8.0,19.0,2.0,0.0
56081,6.0,164.0,6.0,47.0
56082,9.0,14.0,0.0,0.0
56083,5.0,0.0,5.0,0.0
56084,1.0,23.0,1.0,6.0
56085,0.0,9.0,3.0,1.0
56086,7.0,4.0,5.0,0.0
56087,1.0,14.0,1.0,0.0
56088,2.0,9.0,1.0,0.0
56089,8.0,23.0,1.0,0.0
56090,1.0,26.0,0.0,5.0
56091,39.0,122.0,13.0,14.0
56092,17.0,323.0,16.0,102.0
56093,6.0,6.0,6.0,1.0
56094,10.0,149.0,9.0,22.0
56095,1.0,27.0,2.0,1.0
56096,5.0,88.0,4.0,0.0
56097,2.0,50.0,3.0,25.0
56098,11.0,284.0,5.0,80.0
56099,1.0,54.0,1.0,16.0
